dis_1 dis_2 ang_1 e_har
0.9837 0.9531 109.67678 0.0399118481
0.96128 0.96399 102.27319 0.003152695
0.83435 1.11421 117.24083 0.9941373407
0.98606 0.93867 111.46196 0.0718800373
0.86845 0.76797 98.97811 1.2502597188
0.93294 0.9695 143.04146 1.7315349764
0.96923 0.96737 108.37757 0.0167047295
0.97552 1.09898 98.72208 0.4867001569
1.06414 1.08558 93.64435 0.6178621654
0.99923 0.96737 102.12113 0.0448504457
0.95247 0.95212 103.73292 0.0027243567
0.98452 0.98187 102.10173 0.0306284798
0.96104 1.07737 96.58887 0.3349642422
0.93429 0.98054 104.27744 0.0286735567
1.08633 0.97079 80.3127 0.9056093121
0.92426 0.9193 112.75675 0.1189305891
0.96478 0.97004 108.97131 0.0189937077
0.92841 0.93257 107.01197 0.043889006
0.91979 0.97451 110.69769 0.0651756132
0.96832 0.9759 125.46083 0.3343916307
1.00039 1.26788 94.71205 2.2671165608
1.00971 1.05401 73.71695 0.8247867379
0.78873 0.91839 95.7836 0.9234049007
0.9081 0.78847 124.19952 1.3577015356
0.83468 0.84218 99.96634 0.8105762999
0.95959 0.95528 107.49738 0.0068481349
0.96456 0.93691 99.50733 0.0351914757
0.90675 0.79054 91.15673 1.1625874077
0.95111 0.98279 104.76002 0.0171329093
0.94663 0.95965 104.5897 0.003916061
0.95982 0.95645 128.03797 0.478808014
0.92422 0.96572 111.04434 0.0552038305
1.02232 1.29896 93.88659 2.7567977666
0.95442 0.95416 104.53716 0.0010561432
0.95748 1.16571 79.35807 0.7467242519
0.97536 0.97337 104.12211 0.0125012229
1.12327 1.16325 122.0988 1.7747894302
0.98386 0.94668 113.65792 0.0886686275
0.94573 1.21071 90.7837 1.356072653
1.09887 1.09816 119.78945 1.0947701979
0.93507 0.93378 94.29918 0.1356035237
0.9197 0.91525 106.18933 0.0887213315
0.86911 0.88824 99.41391 0.3883632663
1.01559 1.00773 119.58233 0.2872889288
0.89297 1.05589 121.45981 0.4039460551
0.95057 0.9489 101.9912 0.0096386671
1.04687 0.87836 93.45789 0.5220698739
0.88539 0.87183 93.03089 0.54463886
0.9691 0.97841 110.79093 0.0404593866
0.91049 1.20487 116.64862 1.5581944925
0.95575 0.98382 105.37161 0.0179816617
0.96643 0.8028 127.96971 1.4484480128
1.08594 1.0687 93.83831 0.6617242431
0.89885 0.85522 109.7088 0.3887096722
0.96126 0.95993 110.72656 0.0273388381
1.15249 0.89212 98.62248 1.1329948038
0.97999 0.98936 108.85925 0.0522426324
1.03783 1.00045 79.26882 0.6474862842
0.97682 0.91294 97.77411 0.1120645567
0.95055 0.94861 108.29926 0.0137205277
0.97068 1.01105 101.19927 0.0727342377
0.98226 0.94652 107.20418 0.0255767318
0.99354 0.99214 74.0212 0.9628330315
0.97815 0.9545 106.69252 0.0151873945
0.97743 0.99893 111.81562 0.0862957814
0.9836 0.97851 103.60818 0.0255242993
1.09658 1.08121 101.17136 0.8598956141
0.90904 0.92204 81.20089 0.7979279221
1.01171 0.99537 90.75368 0.1808075747
0.95296 0.98916 102.44818 0.0256706709
0.98283 0.98028 102.82761 0.0263273258
0.96198 0.95919 105.79928 0.0018039528
1.11854 0.93142 100.04161 0.6969550101
0.98501 0.94937 111.26545 0.0583702988
0.97184 0.97032 99.24001 0.0205810459
0.88217 0.84815 105.86434 0.4702750358
1.14966 0.9896 110.44554 1.0414094761
0.95276 0.94783 94.9444 0.0803372876
0.9266 0.92798 116.10403 0.1518372214
0.98436 1.25582 99.68552 2.2495475946
0.87002 0.87534 114.79469 0.4670617933
1.0447 1.03818 83.71896 0.4542245204
0.956 0.96153 105.35381 0.0010618308
1.03504 1.01591 88.68534 0.2962957802
0.97947 0.83891 115.9224 0.5429052093
1.17599 0.86191 97.57077 1.5436523788
0.90437 1.16026 95.75041 1.0541742555
0.97157 0.91877 105.82801 0.0478802209
0.9767 0.96154 92.98137 0.0999150316
1.00258 0.96369 101.54669 0.0523226541
0.97182 0.97144 102.37355 0.0094255824
0.96262 0.96941 106.78494 0.0078353924
0.96161 0.95655 98.56015 0.0242837959
1.14047 1.12277 100.52919 1.5147307569
1.02195 0.9285 133.23245 1.0867301071
1.02068 1.00483 97.65553 0.1527136623
0.95105 0.97416 103.44125 0.0081444993
0.92869 0.95521 102.44762 0.0285951485
0.94265 0.96993 106.39391 0.012433597
0.94664 0.94264 109.56362 0.0272157228
0.89845 0.90447 105.93922 0.1702575259
1.15712 0.87812 82.97337 1.7923623889
0.98133 0.95315 105.2643 0.0153350363
1.00088 0.80147 106.56978 0.7061427206
0.95407 1.02842 99.12697 0.1246906033
0.93533 0.82003 87.38453 1.0326794415
0.9608 0.96082 105.86576 0.0018750797
0.95118 0.95279 104.01339 0.0026886163
0.95022 0.94968 101.83307 0.0099974713
0.88533 0.87868 125.3158 0.7646284678
1.00306 1.01395 88.42269 0.2130141444
1.16288 1.12235 99.4457 1.7171757442
0.99223 0.97752 105.23716 0.0401601851
0.93748 1.1345 94.99454 0.7327289743
0.94058 0.943 101.77859 0.0227959604
0.87601 0.89105 86.73359 0.7535268352
0.82833 1.13926 111.12795 1.3011521641
0.96272 1.0008 101.78644 0.0460117732
0.93985 0.97595 110.80601 0.0398794463
1.19124 0.99148 100.81213 1.4304238312
0.97622 0.97561 101.69242 0.0166687496
0.96713 0.95788 121.45035 0.2230281849
0.93884 0.92767 81.26379 0.6936412611
0.9846 0.93775 116.02724 0.1422136733
0.98123 0.9937 98.56865 0.051240989
0.93198 0.9397 105.5999 0.0280682375
0.93885 1.19369 83.77638 0.9966246933
0.79677 0.98237 80.51744 1.307221653
0.941 0.94759 109.40305 0.0260625147
0.89784 1.11699 120.21861 0.7046237125
1.05423 0.85363 116.79021 0.7328539955
1.00624 0.90772 105.606 0.1312103424
1.13518 1.19284 96.93511 2.0788459066
0.96057 0.94266 102.6595 0.0098751314
0.96165 0.96191 109.94461 0.0213695847
0.96087 0.95948 111.53718 0.0345964491
0.89215 0.92073 99.61686 0.1884832134
0.95864 0.96032 93.01073 0.097777684
0.93735 0.93915 108.52767 0.0309961577
0.94935 0.97196 105.57074 0.0079965629
0.96465 0.98829 102.28528 0.0236560511
0.96267 0.95782 104.65256 0.0005069032
1.13004 1.13692 78.4794 1.2624656568
0.87625 1.28008 88.99495 2.3617060019
0.97286 0.97697 104.08723 0.0135512128
0.96963 1.19673 100.16143 1.4395766734
0.98687 0.93531 98.28939 0.066210659
1.00395 0.99732 98.55344 0.0930423198
1.05462 1.03886 86.34832 0.4395286094
1.19266 0.98636 99.60438 1.4376336884
0.8716 1.03671 84.39872 0.5475483563
1.07791 1.07094 92.78686 0.6177442276
0.82649 1.19139 79.28964 1.4685370088
0.97199 0.98176 95.48502 0.0557129049
0.92576 0.93701 97.83411 0.0866292909
0.95654 0.9567 109.17798 0.0152798959
0.96858 0.96904 105.57904 0.0068294784
0.94858 0.95078 101.7387 0.01071743
0.96118 0.97288 109.09667 0.0203428711
0.96423 0.97773 92.27341 0.0990518089
0.97465 0.96974 99.83087 0.0189133753
0.95741 0.98657 104.86683 0.0209538118
1.05876 0.85828 115.98209 0.7054763893
0.93266 0.93596 101.71343 0.0408222592
1.0477 0.94098 109.08441 0.2448225656
0.94804 0.96824 105.57431 0.006332593
1.00543 1.02772 123.93908 0.3736452409
0.96374 1.00902 99.32195 0.0680155431
0.97481 0.89978 96.5775 0.1726772374
0.96033 0.95697 104.30185 0.0001545216
0.96645 0.96397 101.71724 0.0057073521
0.98681 0.99295 108.73734 0.067291053
0.91465 1.04051 103.98578 0.2295549378
0.9018 1.11186 93.2429 0.6335776009
1.11944 1.09803 118.94231 1.2627510146
0.94235 0.94502 104.77402 0.0118654908
0.93939 0.98063 98.24713 0.0433921533
0.80212 0.96007 130.83034 1.1507755446
0.91596 0.93704 85.61738 0.454269483
0.95669 0.92471 98.64171 0.0660038036
1.00063 0.90815 103.72643 0.1157518849
0.93176 0.95364 117.27259 0.1291871719
0.7834 1.04158 91.6009 1.0763523452
0.83188 0.80625 99.13122 1.1055127763
0.95577 1.0741 112.91741 0.3702382953
0.95364 0.94469 117.78524 0.1403771753
0.95327 0.94549 112.06985 0.0458257669
0.98666 0.9606 104.00899 0.0203256297
0.93356 0.93149 106.82774 0.0377376319
0.93065 0.93494 105.66604 0.0352190586
1.11896 1.09237 101.12117 1.103954915
0.93336 0.9364 106.2063 0.030418764
0.9331 0.92346 96.6826 0.1175354759
0.9295 1.03063 115.22599 0.1961889275
0.85363 0.88319 125.12501 0.859196493
0.93139 0.94008 104.59754 0.0286442453
0.95853 0.95934 101.16277 0.0068500017
0.97893 0.97877 98.92298 0.0315653013
0.98892 0.99836 87.90653 0.1992287409
0.95899 0.9565 109.51322 0.0177442921
0.91752 0.98591 111.62635 0.0875247651
0.97502 0.98128 93.46355 0.0821593437
0.85698 0.98607 90.23032 0.4537536842
0.9384 0.93566 101.03814 0.0379304524
0.98038 0.94178 106.27649 0.0232748632
1.32508 0.93024 92.00196 3.6091495353
0.94326 0.98424 90.17303 0.1526468101
0.95403 0.97494 101.21395 0.012144345
0.97186 0.97105 103.66975 0.0081208112
0.9646 0.91515 108.97785 0.0664428056
0.97323 0.94271 102.83028 0.0143212271
0.95688 0.95779 108.91661 0.0135785013
1.05985 0.89215 119.46854 0.6566662651
0.86665 1.06111 75.56401 0.9680497172
1.13492 0.97452 134.2052 1.781612701
1.03274 1.01401 89.30782 0.2764636889
0.96103 0.96067 110.82613 0.0281155728
0.93848 0.94534 97.20478 0.0630558984
0.98384 1.25589 98.52791 2.2149428818
0.99006 1.17529 99.59552 1.197130924
0.96109 1.00114 103.13492 0.0463674955
0.90249 0.90891 101.37622 0.1652647376
0.9357 0.98235 100.29887 0.0377664652
0.97094 0.97458 101.50745 0.0127036648
0.943 0.96768 105.9893 0.0100687352
0.83797 0.79684 115.63062 1.1850102416
0.91426 0.95218 103.22672 0.0560044166
0.97161 0.96967 100.86281 0.012447993
1.02978 1.02966 89.4915 0.2836476105
0.96028 0.99923 116.86347 0.1251679256
0.95657 0.95783 109.09555 0.0146591928
1.27829 0.89248 109.96853 2.8971369114
0.95099 0.89621 106.25302 0.1051972981
0.95676 0.90385 111.38076 0.1180380037
0.96687 0.96244 85.87459 0.2975338065
0.96507 0.96494 101.53386 0.0060590194
1.06347 1.06909 93.69552 0.5337973758
0.89136 0.88327 85.69027 0.7886857721
0.98638 1.23693 100.46741 1.9924765265
1.0585 0.94603 135.95899 1.4291855738
0.99526 0.94316 71.79804 1.4667106165
0.93694 0.9432 101.8386 0.0263999831
0.88903 0.85592 83.59848 1.1209458946
1.08672 0.84141 99.99233 0.8292361215
1.06828 0.91061 87.21566 0.6903647159
1.10237 0.86422 131.03202 1.8092728534
1.07253 1.07011 92.1775 0.5811377755
0.9742 0.94756 131.07041 0.7019091841
1.12981 1.05157 103.49176 0.9843618575
1.04334 1.17858 76.91028 0.9261734669
0.96028 0.97283 95.18384 0.0561224768
0.92992 0.96259 130.72652 0.6093018039
0.93767 1.23787 76.61616 1.1816292449
0.94976 0.94871 101.53789 0.0121721964
0.97016 0.97073 106.01169 0.0097961186
0.88594 0.87051 87.7539 0.775039415
0.99293 0.98662 105.62007 0.053715748
0.99881 0.99587 79.75156 0.5346743121
1.03469 1.00552 124.09157 0.466766479
1.05483 0.91393 88.78377 0.5452234767
1.20001 1.10749 110.61625 2.1652428173
1.00963 1.00078 91.07299 0.1731949219
0.83518 1.0957 117.8217 0.8594296818
0.9415 0.93867 101.68386 0.0269198105
0.9311 0.98148 103.76791 0.0344914964
0.94899 0.94974 95.43719 0.0723870387
0.98252 0.93908 97.48702 0.0639841974
0.8294 1.05255 73.75892 1.3573495883
0.91611 0.9804 112.02869 0.0869107919
1.30822 0.97073 110.54377 3.3158853307
1.10994 1.07852 89.98299 0.8538138425
0.86928 0.9343 81.11713 0.9128243272
0.94524 0.95598 98.12661 0.0359740753
0.86866 0.8932 74.76191 1.7460001864
0.96515 0.99312 108.98228 0.0467792057
0.95333 0.9446 102.56441 0.0094948332
0.78199 0.85994 125.82824 1.5323907924
1.03933 0.96668 123.44931 0.4838524506
1.04006 0.88582 78.48956 1.2787025267
0.98274 0.94072 109.08654 0.042108093
0.93907 0.94157 110.18749 0.0380265675
0.97047 0.97288 108.06375 0.019279917
0.94456 0.94547 109.42827 0.0251473467
1.09929 0.9343 85.77907 0.8442144718
0.96841 0.96666 110.47576 0.0299020726
0.97101 0.97294 85.51294 0.2895972162
0.77956 0.98949 111.05436 0.8681653744
0.91686 0.91318 114.37446 0.1716812503
1.01735 1.03008 100.28515 0.2097881761
0.93306 0.9722 109.13483 0.0337767601
0.88834 1.03314 89.17577 0.3594907147
1.02758 1.02919 108.84263 0.2757528503
0.97301 0.95215 103.28843 0.0071120272
0.93139 0.9418 105.38757 0.0268546896
0.94938 0.94939 112.05374 0.0433677647
0.94409 0.97601 102.95534 0.0146600556
1.13375 0.95147 63.36764 3.3520017909
1.00501 1.01365 121.482 0.2984076552
1.27194 0.96458 78.96897 3.0544131931
0.85645 0.83348 113.98938 0.7559394379
0.98287 0.98427 95.08138 0.0689081291
0.90294 0.96585 104.00729 0.0846355466
1.0566 0.97213 89.77348 0.3707309744
0.94561 0.93092 104.17777 0.0252111734
0.96414 0.9608 103.94089 0.0008631185
1.11508 1.1601 81.70325 1.2359805377
0.96401 0.96192 91.75864 0.1206800691
0.96579 0.88121 101.20622 0.1776782198
0.92802 0.93195 106.26341 0.0437129127
0.85909 0.90572 87.56584 0.7267930333
1.12991 0.86961 114.22243 1.1291275656
0.9537 0.97611 106.65206 0.0123513617
1.13361 1.16094 85.2033 1.4385294031
0.95766 0.97513 106.423 0.010365337
0.9655 0.96903 113.12891 0.0545060668
1.02453 1.02335 124.2213 0.442011727
0.96785 0.96243 86.75207 0.2640598829
0.95503 0.95407 103.07675 0.002396795
0.9696 0.93064 107.26286 0.0299197358
0.97632 0.98158 95.45929 0.0582765814
0.96597 0.96104 113.61487 0.0601822029
0.8942 0.86747 86.10551 0.8533249641
0.91061 1.03518 99.44665 0.2174369869
0.84897 0.82245 116.42578 0.9345060998
0.94113 0.97355 102.81396 0.0156288105
0.94435 0.94465 106.81082 0.013306069
0.92982 0.931 106.40918 0.0425577382
0.93452 0.98144 103.95067 0.0295361164
0.95162 0.95456 116.68793 0.1066871878
0.87202 0.86186 95.23193 0.5906244213
0.77926 0.89211 127.69207 1.4597075501
0.98541 0.95865 103.2026 0.0186895674
0.86451 1.13671 113.54296 1.0476469618
0.96218 0.95584 105.57202 0.0015766082
0.9269 0.96523 105.90882 0.0285078291
0.97798 0.95801 101.36332 0.0142630558
1.22523 0.98763 101.74791 1.8747670854
0.87725 0.8885 90.11996 0.6023532051
0.96759 0.91627 107.30829 0.055425215
0.98666 0.803 134.05305 2.0481893938
0.97727 0.9529 106.93652 0.0155713809
0.93423 0.99444 118.49821 0.1490477409
1.01369 1.01612 119.67021 0.296280484
0.9423 0.94727 106.16636 0.0116414519
0.79939 0.85411 112.5766 0.9814918165
0.95418 0.98748 102.73746 0.0224615376
0.92838 0.99471 103.19149 0.0595269606
0.82154 0.83663 115.94413 0.9887024464
0.8799 1.03244 118.66246 0.3503393942
1.00504 0.96058 97.46614 0.0806046262
0.96103 0.95923 110.09062 0.022156039
1.18443 0.84711 85.93251 2.1378353381
0.97082 0.97883 98.19954 0.0304779552
0.98633 0.92877 95.30032 0.1203276339
0.93744 0.95968 108.076 0.0189777804
0.90889 1.10516 96.4056 0.5897235392
0.9318 0.93049 106.44385 0.0405714605
0.91878 0.96754 110.78233 0.0636549524
0.97422 0.93733 101.18832 0.0272960131
1.00081 0.86218 90.58758 0.5659528442
1.00872 1.02743 122.6995 0.3567599741
0.88473 1.05138 78.85174 0.696693495
0.97387 0.98632 99.76404 0.0308682796
0.94596 0.94542 106.54675 0.0110102634
0.95837 0.95657 107.35402 0.005983138
0.92148 0.93228 115.04577 0.1318539
0.98474 1.16359 75.66557 0.7739310187
0.96014 0.96135 110.20569 0.022861411
0.94171 0.97428 91.23145 0.1361341678
0.95213 0.88487 79.20993 1.0976138945
0.93129 0.96147 96.8068 0.0655807863
0.97468 0.97433 104.15889 0.0127015134
0.97929 0.99184 98.89706 0.0454252706
0.95364 1.02422 104.68337 0.114570578
0.9823 1.03537 104.6057 0.1692216807
1.15181 0.97087 113.94354 1.0993092669
0.95785 0.97889 112.84414 0.053973339
0.82995 0.83846 116.21256 0.9271913941
0.98543 0.90138 110.15827 0.1357711439
1.09527 0.90523 71.90871 2.1162611903
1.09866 1.16304 82.24005 1.1421765644
0.96447 0.95439 106.68896 0.0052286851
0.98723 0.92552 107.91334 0.0616675633
0.94356 0.95711 105.09573 0.0062472343
0.98635 0.96209 104.04851 0.0200412006
0.86315 0.86469 89.03124 0.8562175777
0.9354 1.02454 94.31162 0.1487643361
1.06537 0.96312 89.2449 0.4399645098
0.83336 1.22149 110.74089 2.2270032906
0.83867 0.94477 73.57301 1.7159641447
0.83536 0.98585 127.65372 0.7184050178
0.78975 1.02339 125.36946 0.9676189842
1.12592 1.19336 96.19075 1.9818082077
1.03839 0.92011 102.35965 0.2100089499
1.04714 0.86626 94.05147 0.5726653412
0.89484 0.97415 105.31545 0.1141454442
0.90595 1.00295 96.08272 0.1588151259
0.95599 0.94761 117.67881 0.1344106936
1.17324 0.87899 96.38191 1.4408545888
0.97006 0.9509 111.63351 0.0434871415
0.80428 0.85125 95.44704 1.0901159815
0.97368 0.9946 113.38793 0.0881827167
0.91477 1.115 120.53021 0.6500984251
1.10361 1.0828 120.17503 1.0498938936
1.06618 1.068 91.3273 0.5363111031
0.95667 0.9567 104.41961 0.0002360705
1.12577 0.87566 111.15338 0.9951881514
0.93593 0.92247 105.77052 0.0478367048
0.96626 0.98738 106.34424 0.0268751847
1.18501 0.9708 89.31368 1.4294513165
0.91057 0.99648 94.32251 0.1542917383
0.92944 0.96698 106.61126 0.0264386809
0.90536 0.93301 76.23764 1.1580247252
0.99185 0.99802 104.01834 0.0680485351
0.94355 0.97249 108.38793 0.0202883264
1.02232 0.9062 139.04925 1.8221906166
1.10872 0.78159 92.84227 1.6626332969
1.02714 1.01838 102.04744 0.2074519446
0.96689 0.96477 101.96973 0.0052711678
1.06299 0.94651 85.12839 0.6115575482
0.9946 0.99889 96.82221 0.0849542694
0.98036 0.98224 98.43159 0.0382077597
0.95136 0.96274 98.48982 0.0257661083
0.80318 0.83357 107.216 1.0354474965
1.27138 0.915 114.38184 2.8097973801
0.92416 0.99109 122.4222 0.2361533093
1.08475 1.16595 114.47982 1.5587341285
0.9354 0.9318 106.05346 0.0335106355
0.96398 0.96203 104.71982 0.0011434734
0.90769 0.99378 95.67489 0.1446460518
0.97744 0.95426 106.46027 0.0136740831
0.99196 0.91837 94.83318 0.1641138899
0.95359 1.04413 116.80911 0.2397737609
0.97184 0.97356 106.61141 0.0148072702
0.92196 0.88957 140.29233 1.9392713188
1.16712 0.88539 96.27454 1.3448557322
0.97967 0.98079 101.80739 0.0242735288
0.78724 1.00059 106.48214 0.8217652522
0.95788 0.95491 128.49143 0.5053134634
1.15326 0.94259 83.27776 1.3794267432
1.04755 0.87132 94.11461 0.5446119891
0.82072 1.18816 105.58796 1.9140235013
0.93575 0.95813 107.98132 0.0203371287
0.95682 0.96558 114.42287 0.066611263
1.01363 1.01595 73.56091 0.9454201754
0.97867 0.91259 98.64443 0.1032393746
0.91754 0.88412 99.25996 0.2353076671
0.8952 0.95995 112.01051 0.131655596
0.94398 0.94773 109.6375 0.0254459277
0.95504 0.9697 112.90722 0.0488753289
1.02718 0.90715 72.29859 1.7317932317
0.96032 0.99347 98.87211 0.0401780264
0.99773 0.9994 99.46485 0.0814637485
1.15782 1.1574 93.35026 1.8330455007
0.95587 0.9611 98.3899 0.0249790868
1.07963 1.0578 83.14477 0.6542095225
0.96937 0.93435 105.83881 0.0201620213
1.10069 1.1162 118.18526 1.2246508308
1.08187 1.09194 133.59768 1.1819813601
0.95921 0.95281 118.34268 0.1437701595
0.95896 0.9586 101.03764 0.0074816728
0.9747 0.95897 105.51662 0.0080959759
0.98663 1.28137 95.91025 2.5109431072
0.96082 0.96079 92.8972 0.0989068123
1.05738 0.87654 92.00872 0.6244224746
0.97233 0.97479 107.34436 0.0189684855
0.95557 0.98649 109.39934 0.0362655124
0.93205 0.93476 105.55578 0.0333974692
0.8404 0.80954 112.73966 0.9977631118
0.87314 1.04093 116.32802 0.3912432468
0.97636 0.97815 105.39091 0.0195107212
0.94417 1.04284 104.24681 0.1926836744
0.94442 0.95855 104.06364 0.0056570528
1.03405 0.99605 124.36288 0.4701516724
1.11028 1.04855 115.94379 0.9078037395
0.9761 0.98425 117.96057 0.1411723745
0.89887 0.9891 108.08098 0.1233197592
0.8048 1.05208 89.21519 0.9410706207
0.95312 0.95524 106.58766 0.004024375
0.9201 0.96408 108.43344 0.0469355972
0.94712 0.95768 117.96227 0.1295559434
0.98761 0.93187 115.69006 0.1511137076
0.95766 0.95517 99.1687 0.0203888269
0.95635 0.94961 106.64075 0.005413797
0.98394 0.91419 97.97723 0.1128445199
1.2918 1.02492 96.4019 2.9580153669
0.95768 0.98728 104.9845 0.0221509662
0.92846 0.98889 108.52633 0.0566889782
1.27951 0.87276 111.80852 3.0398788542
0.92869 1.04783 96.19121 0.2279896684
0.87923 1.16085 96.2079 1.1665470481
0.99102 0.94892 92.43007 0.1425403976
1.00702 0.79902 93.28367 0.9607586733
0.98957 0.98886 97.12064 0.0630677952
1.18988 0.93701 90.52618 1.5301337187
0.87579 0.99829 134.79952 0.8842198287
0.95021 0.9661 105.31373 0.0039387974
0.94921 1.05503 99.58536 0.2352707585
1.24285 0.84979 103.43631 2.4607019708
0.98107 0.95457 105.24882 0.0146243073
0.9479 1.09006 102.60496 0.4515474693
0.91966 0.91379 102.9471 0.0982187726
0.96924 0.94761 105.88213 0.0079501328
0.88019 0.98158 126.73441 0.4796154465
0.8652 0.87794 105.24908 0.3973587415
1.27281 0.86405 90.3888 3.0434781341
0.96043 0.96294 92.93377 0.0962166245
0.97643 0.97304 101.62913 0.0152337479
1.12984 1.19566 79.56895 1.5277684136
0.94753 0.96444 106.00752 0.0056967176
0.97153 0.95626 77.49977 0.8095469082
1.11921 1.06976 119.85932 1.1171026431
0.98682 0.99845 109.80136 0.084236563
0.9512 0.98216 105.18826 0.0167693637
0.93867 0.96391 99.91571 0.0262787139
0.96363 0.98352 103.81477 0.0163421068
1.03385 1.02687 110.45876 0.3022512352
0.80505 1.00248 106.01368 0.6746918962
0.93542 0.94262 99.44466 0.0456591273
0.88735 0.78444 98.79228 1.0119680551
0.96654 1.01036 96.82692 0.079973607
1.2756 1.04665 75.17333 3.0949766632
0.91774 0.9133 113.3727 0.1536645485
1.08504 1.07813 91.26619 0.6862172838
0.95526 0.94468 102.24714 0.0099889666
0.95944 0.93893 108.51155 0.0217876846
0.98961 0.89349 104.97091 0.1388202657
0.94549 0.94744 99.46133 0.0296537241
0.91798 0.94909 113.36124 0.0925447852
0.98053 0.98264 106.63891 0.032835546
0.95986 0.95942 101.14798 0.0068095148
0.93264 0.93966 111.70936 0.0604494904
0.99041 0.92835 108.28058 0.064669507
0.92556 0.93382 115.31208 0.1273892599
0.907 0.98894 97.15757 0.1272747473
0.94931 0.94865 116.95731 0.1178805604
0.9225 1.03328 107.44619 0.187834332
0.89609 0.9543 100.37481 0.1231805013
0.91671 0.93318 108.76604 0.0712719013
0.93256 0.93021 98.14131 0.0826336569
1.11242 1.07245 117.74469 1.0514309851
0.96603 1.04831 123.30439 0.3272000685
0.94726 0.9541 110.09699 0.0241402779
