dis_1 dis_2 ang_1 e_int
0.88023 0.8768 87.89242 0.6093981350347715
1.2184 0.84337 85.10272 1.7683502613246729
0.9699 0.95323 103.36247 0.0046205321250966805
1.01257 0.95961 100.72875 0.07637546669897431
1.11521 1.04789 103.93658 0.6312150098371581
0.76679 0.9537 101.99715 1.5820423098969472
0.93673 0.93059 106.20755 0.03836918492867247
0.95657 0.98603 109.53304 0.035810345566847826
0.92801 0.92719 93.52366 0.13783922709708657
0.95023 0.96581 105.2038 0.003742329086530308
0.94438 0.97707 122.11553 0.2011739669953857
0.9713 1.22308 104.01689 1.061978893593232
0.92249 0.90211 107.1037 0.1402899336779073
0.91888 0.92679 115.59029 0.15397655893415557
0.93897 1.13875 91.83134 0.7015636817768932
0.83408 0.99063 114.11851 0.6420400149151988
0.98344 0.98144 103.61087 0.028229675219805656
1.02504 1.27205 97.06611 1.4904323079186645
1.23651 0.81622 105.11286 1.9017762749730132
0.93148 0.90179 114.55657 0.1846308275234595
1.00415 1.00287 99.45926 0.11152088818982495
0.94651 0.94474 106.45257 0.012478350001023136
0.93727 0.93739 113.99785 0.0840452266795965
0.93142 0.93559 106.25182 0.03860993360143012
0.98257 0.94497 103.15848 0.020249846440341238
0.96622 0.96732 104.13367 0.0032764255538999384
0.99994 1.00301 138.2992 0.6796552860763385
0.94745 0.94433 105.33299 0.00991987614783062
0.99033 0.92675 100.42204 0.06410363571741261
0.94978 0.98831 102.72358 0.025407416783177143
0.93931 0.93666 114.12557 0.08408102437314732
1.15346 0.99486 110.18152 0.7117059443165931
1.00516 0.863 133.92739 0.8262797309036924
0.95317 1.17564 83.88633 1.0916366839326728
0.92978 0.93033 106.01736 0.04863753408820296
1.06069 0.90846 88.85436 0.4670392882418892
0.90795 0.90675 111.62672 0.1920414108906027
0.98037 0.98065 109.97884 0.04394698949440792
0.99635 1.03273 125.40277 0.41243939377747535
1.1984 0.97182 104.12988 0.9166122724900149
0.93697 0.89632 77.89976 0.6657066780234615
0.97593 0.98176 95.22477 0.07852796909476789
0.99376 0.90462 95.95433 0.16697987334117564
0.96184 0.96011 109.81141 0.019488145548115114
0.95409 0.95467 103.14103 0.0020435422563140895
0.95079 0.96491 105.56027 0.003674563726510514
0.92961 1.0171 98.90161 0.12298680961697032
0.96319 0.89185 108.81634 0.1524918224670222
1.03881 0.89813 121.44867 0.42787600599816983
0.94948 0.93488 83.68674 0.33409368729511113
0.86949 0.8719 103.1404 0.5082997873422684
1.22192 0.93306 90.24968 1.2118235631682024
0.98824 0.96896 109.20503 0.03920268909342745
0.9198 1.07602 86.6503 0.5522998827279197
0.91034 1.11023 78.84356 0.9976714756253171
0.98579 0.95658 105.17245 0.01861011899885134
0.94176 0.97331 102.92933 0.014676203652645575
0.93088 0.92974 106.82019 0.049971709509870135
1.06011 0.88133 130.10507 0.7759835712265928
0.98023 0.94312 106.5018 0.02130298145234893
1.03017 0.95074 102.31221 0.1190183188976278
0.99609 0.77192 113.96239 1.5653048926797843
0.85939 0.89439 135.29759 0.9674680279422819
1.04906 0.9703 98.81118 0.2001155778038605
0.91091 1.01519 118.03787 0.25615568055658
0.93404 0.93469 105.97752 0.03523863349013141
0.86841 0.77912 122.65535 1.8023296931371602
1.01999 1.25561 108.52411 1.3513510554575787
1.02156 0.91587 74.07693 0.8554688999100367
1.19249 1.14247 97.53823 1.5090323785112703
0.94143 0.9786 106.91917 0.022500742273364165
0.94821 0.9498 104.09962 0.00531435794493766
0.77849 1.03073 112.96265 1.5107080823260568
0.98702 0.94765 138.41234 0.6187056364261154
1.03266 1.02784 103.24947 0.23041094048667016
1.07595 1.07264 91.00944 0.6723985739012636
0.98427 1.25234 96.61206 1.2916272983184953
0.92034 0.82502 131.45118 1.102735732581707
0.9947 1.03021 124.2362 0.37654560097182466
0.99183 1.09776 79.03565 0.8876458209893162
0.93612 0.91877 111.28361 0.09165507667885701
0.92098 0.98164 103.46609 0.05490626982822596
1.04921 0.95443 103.66252 0.17717968519775676
0.95203 0.95255 103.79683 0.0025171771347473858
0.97032 0.97085 101.34372 0.01312619056889687
0.93079 0.94438 108.22154 0.03764707602103486
1.00373 0.94896 95.08911 0.11048670707676284
0.96625 0.96684 104.37869 0.003057092294855982
0.96152 0.9598 110.11411 0.021570739266932884
0.98348 0.93349 109.16671 0.04813972384910079
0.92467 1.00399 110.81496 0.10875762274880324
0.98747 0.95555 105.05843 0.020891910492385306
0.94511 0.96555 103.75086 0.006533633477720716
0.94105 0.94834 132.75557 0.4496037870917987
1.09264 1.07472 88.8464 0.8001692394086258
0.95395 0.95308 101.7468 0.006078841521444638
0.97989 0.98726 99.19936 0.049167381459830774
0.86152 0.86903 91.16251 0.7044791617674145
0.95682 0.95762 108.69666 0.012415386839286563
0.89042 0.88856 121.76102 0.4800037183964534
0.96602 0.94049 94.83129 0.07383926080263366
0.95195 0.94554 108.14019 0.015460410779219108
0.90265 0.88131 83.63464 0.6038175447418879
0.87105 0.88471 94.17794 0.49706912947410986
0.93916 0.95873 100.04328 0.0232675904318596
1.08528 1.15351 133.01243 1.4230343294162728
0.95474 0.95626 109.13409 0.015446030335005646
0.94819 0.94912 97.06339 0.042238569255536464
0.96388 0.92757 106.70674 0.03208839394729004
0.9123 0.96892 107.07726 0.07137212510216874
0.95153 0.94564 95.56452 0.05984597939030598
0.94434 0.94766 106.40195 0.011915300067863586
0.9623 0.96299 122.00497 0.18565113864891072
0.83872 1.23173 108.98587 1.6342743117096017
0.98466 0.97055 106.49975 0.023130322296806963
0.96662 0.96549 102.12319 0.006005550650280996
0.93369 0.96344 101.85095 0.022427659904702635
0.89935 0.87101 79.47485 0.8266323989794162
1.15131 1.12574 99.20161 1.1767952582715981
1.13867 0.99407 91.24268 0.7315499197522215
1.12056 0.93909 129.25807 0.8441068953625619
1.06651 0.97757 83.34982 0.576687641979446
0.85747 0.88341 82.6521 0.8766450430181167
0.93611 0.94525 113.8334 0.0758697448688867
0.95185 1.12807 82.66409 0.8748643025543066
0.94735 0.98245 107.17256 0.022736874310575427
1.00584 0.97907 100.88942 0.07080796117751294
0.95736 0.9574 101.6644 0.004951945103344511
0.8898 0.9986 113.92358 0.24408693261805836
1.00238 0.95253 105.39019 0.04715313256217678
0.9925 0.96427 74.13433 0.7368582746983093
0.94249 0.93644 99.63677 0.036370215251123245
0.98324 0.95962 101.96356 0.018671684668852065
0.94309 0.93966 103.15687 0.017886764757083024
0.91878 0.91592 120.66518 0.2598987903087046
0.97394 1.00084 107.7909 0.05587565700989505
1.03141 1.0305 87.21745 0.44681102309952936
1.03711 0.97159 123.2625 0.35011212927716906
0.9295 0.9364 98.09265 0.06517801593166131
0.91939 0.92537 115.64549 0.15624674499921004
0.96189 0.9684 90.61349 0.13725289725606699
0.95582 0.97666 101.29946 0.014526316685540226
0.96645 0.8988 104.60753 0.11139658556745302
1.10759 1.10209 80.3425 1.2518681299178924
0.96283 0.94947 112.02495 0.04019901343328637
0.92264 0.95603 99.42853 0.05436656366071213
0.91761 0.97655 79.40874 0.5273894902144594
0.89413 0.96952 103.32514 0.13266622365496195
0.96443 0.95831 101.50583 0.006240974706542521
0.98648 0.97776 105.78493 0.029319511863858772
1.05985 0.97257 89.48131 0.378845988733566
0.9948 1.14671 110.78844 0.6798225586879414
0.97801 1.0023 101.62493 0.059440466910576015
0.97697 0.97664 95.79762 0.06709241737812997
0.97053 0.97091 106.55803 0.010428146154713986
0.95376 0.98006 101.09596 0.019125228309891832
0.9338 0.93898 114.08159 0.0878001934331041
1.00712 0.95547 103.62324 0.05583326372551532
0.96148 0.96517 90.53712 0.13743563125214295
0.8464 0.85299 116.39524 0.9107039413261453
0.87829 0.92095 128.94324 0.5888159486791986
0.96741 0.91958 110.71384 0.07248273197359931
1.05648 1.03411 80.93594 0.7400602619223529
0.98561 0.84434 142.70011 1.1956098875818533
1.0943 1.06763 104.61218 0.6057502328519319
0.92021 1.00187 114.11877 0.14731298573323576
0.97126 0.94109 121.84359 0.19435779878499873
1.06901 0.95615 135.51483 0.7648457927094212
0.98999 0.98293 101.5111 0.04374732448260823
0.88745 0.84908 135.02465 1.07470563881213
0.96651 0.97549 103.09767 0.009571785036929346
0.91703 0.96328 106.25356 0.05386678804405815
0.95855 0.95701 101.47508 0.005641905495609487
0.95322 0.94043 113.23162 0.05990282453037399
0.90487 0.88276 121.03413 0.43715652555255824
0.94095 0.95986 102.89568 0.010234778906106006
0.94609 0.96564 98.59893 0.028217751573680786
1.03994 0.86129 115.73593 0.54327934308147
0.8986 0.79491 91.96848 1.2851970606497292
0.94773 0.94416 109.21108 0.024523510804000913
0.96665 0.9875 98.77991 0.04305098505136164
0.97296 0.9733 107.22444 0.015810976417738362
0.99765 0.9699 102.16808 0.04272724344411313
0.95306 0.95547 99.4359 0.017629124830111847
0.95763 0.95749 108.9833 0.013997843926812819
0.8367 0.99728 134.15195 1.0422028208327054
0.95736 0.95761 101.67354 0.004903594275176663
0.84391 1.02658 75.0662 1.2276063327617603
1.13598 1.20445 94.99433 1.5736825363558442
1.04268 1.02 88.52655 0.42061807755818864
0.96413 1.04797 110.4609 0.19667734486391736
0.98029 0.79591 125.71084 1.3247866317059263
0.9611 0.96168 105.36631 0.001026792408056734
0.98231 0.98283 102.87817 0.029566550918811794
1.32826 0.90388 90.85288 1.9185998803344702
0.97895 0.96104 99.75522 0.024627035061248748
0.96084 0.8655 118.34312 0.40744087378203586
1.18818 0.89279 85.38958 1.2514750595182302
0.99476 0.94693 111.38447 0.06681033729790789
0.97707 0.98441 95.28925 0.08181652594696913
0.96672 0.96544 101.63121 0.007672416812567331
1.19876 0.98674 102.25557 0.9365827207567214
0.94222 0.93761 100.17493 0.03187716828401889
0.77808 0.93513 101.94521 1.3749158192942006
0.97543 0.96534 97.88909 0.03670396992518418
0.98022 0.9403 96.60762 0.06237547375457514
0.96431 0.97067 110.73052 0.03042021651615706
0.96912 0.97707 99.79099 0.02520344616453492
0.93133 0.98408 116.90229 0.1340674320174305
0.89885 1.13102 74.04976 1.3615331222054805
1.08481 1.08071 92.97247 0.7087191536596799
0.90114 0.91905 101.47296 0.1523820601427276
1.33532 0.94266 109.07059 1.7624275264370053
0.96104 0.95439 107.06675 0.005503180428965823
0.91514 1.05383 88.56856 0.4284833831176172
0.93412 0.98947 107.355 0.04609351636284686
0.985 0.98644 94.54476 0.10308302611796696
0.88864 0.96444 101.80342 0.15905182889758537
1.14556 1.08059 118.22571 1.032342041515815
0.97321 0.98318 117.00121 0.11840196297938407
0.99505 1.10331 78.60395 0.9366212173738409
1.02081 1.02308 111.42054 0.2143625940506336
0.95817 0.96572 91.68425 0.1150870184804936
0.89345 0.86249 127.18634 0.7384092263994162
1.06105 1.08255 93.40255 0.6119834505695626
0.96891 0.97932 84.19707 0.31267095490040375
0.93867 0.98673 96.7873 0.07000274007596145
0.95868 0.95596 107.43463 0.0064555443578414255
0.97576 0.91289 98.9425 0.08937712480525402
1.01235 1.14042 111.19512 0.6852364689425496
1.0892 0.95388 112.97046 0.3845952538614847
1.06659 0.87678 92.34207 0.5599936381224794
0.92507 0.91017 120.18174 0.25350050718707096
0.97788 0.97372 120.32248 0.16797609574259006
0.90934 0.94075 84.54623 0.3705328873619783
1.1809 1.09504 116.94547 1.272298023442312
1.01245 0.94083 104.66507 0.07622767926247521
0.97111 1.00569 121.51418 0.2313694253123734
1.10639 0.91533 121.40449 0.6452872915313812
0.92381 0.91952 114.89086 0.14924894614336742
1.01325 1.00995 111.78147 0.16571136727985225
0.9446 1.32688 110.1609 1.7166315629992417
0.88529 1.23464 114.58801 1.3629907593146267
1.16877 0.93835 83.50572 1.0759626193282235
0.84707 0.80481 91.19185 1.4728917216879527
1.12051 1.18877 94.20262 1.4142855623472042
0.91618 0.96182 103.06235 0.05449343275855814
0.96394 1.07916 111.51247 0.3265913188719997
0.85824 1.00248 129.92561 0.7505145928526789
0.97517 0.96861 106.929 0.013577779994949501
0.90868 1.09809 123.76816 0.6730657169348973
0.96649 0.86357 116.84311 0.3991322863809659
0.85956 0.88084 103.28367 0.5252500137421574
0.95504 0.97689 101.42168 0.014378149727286425
0.99412 0.93873 107.95113 0.049973680006188716
0.96461 0.96583 101.48199 0.007634364222770356
0.95796 0.95928 111.19677 0.02995998405287558
0.99624 0.98856 104.85533 0.055882261803346295
0.91857 1.12652 127.92028 0.8777910198207296
1.03059 1.02095 88.41566 0.38756324409435133
0.98358 0.9357 97.57054 0.061764195402102054
0.95547 0.94834 107.00014 0.00790947204583113
0.95941 1.00541 103.08843 0.052598472182599595
0.95602 0.90133 110.97898 0.12850137722703658
0.84234 1.08436 82.86833 1.1341743768123187
1.00631 0.86165 129.19772 0.7146930324555172
0.97245 1.02404 93.14793 0.19002889848762172
1.07326 1.09991 90.22949 0.7970391766488928
0.96578 0.96498 101.4434 0.007880916268199357
0.95668 0.85968 77.38906 0.8848582453302622
0.96178 1.0261 99.19841 0.12098540499070602
1.04488 0.87605 113.1954 0.43142814439995153
0.97563 0.9403 106.22878 0.01894489635365873
0.87988 0.901 121.39395 0.4734372484036796
0.95912 0.95788 132.19445 0.42297782145671536
0.93461 0.96142 101.45657 0.022185303486456028
0.94382 0.92824 105.8197 0.034159695778570934
0.9217 0.9394 92.91951 0.14232092272479702
0.8597 0.96749 117.62344 0.4395485594637019
1.01838 1.0273 111.28645 0.21866064049322473
0.96439 1.06774 88.80341 0.42101236518004825
0.99181 0.92554 107.95121 0.0667401800960267
0.92232 0.92389 115.93856 0.15653253813117063
0.89865 0.89147 124.44965 0.486474082354003
1.13994 1.0135 110.88537 0.682840006226743
0.81117 0.84983 98.10805 1.2643239391198817
1.07541 0.84875 130.56552 1.0759716555165264
0.99895 0.82594 115.25714 0.7587311543578847
0.9689 0.95251 102.97568 0.0049252011162903625
0.95969 0.9168 116.46866 0.1421648196915141
0.85759 0.89294 85.12282 0.7514256886564351
1.03725 1.04142 85.2025 0.5549863543102405
0.97871 0.92642 100.48484 0.04997475367358763
0.96573 0.9691 102.25011 0.006860093136319091
1.12489 1.17182 82.93603 1.6080550968346488
0.88275 1.21955 84.52629 1.5096755071651748
0.95649 0.95654 104.35848 0.0002940177794002854
1.05709 1.07073 79.66587 0.9228213435473656
0.98357 0.9246 106.40762 0.0515856155908751
1.00254 1.00706 99.7447 0.11512087572991866
0.94038 1.04242 105.61995 0.16352629880393282
1.20356 1.0943 110.62672 1.3277468018448015
0.9522 0.95292 103.79546 0.0023342965229091717
0.94644 1.00179 94.32872 0.1186598252527754
0.99435 0.83461 115.6926 0.6624453623757601
1.0772 0.83374 79.36262 1.3177201080846999
0.95689 0.95686 104.37834 0.00021152526330055156
0.94175 0.96061 102.69366 0.009924796035512676
1.00182 0.95678 96.78283 0.08390817102992842
1.08554 0.9501 111.73401 0.35757496589795695
0.9401 0.95334 103.77187 0.010715129853099229
0.87269 0.88914 133.33926 0.8462015959486384
1.08377 1.16819 121.94721 1.2363942989709855
0.97894 0.97782 105.02194 0.019552836934796085
0.93326 0.97043 117.11215 0.12179509368499661
1.17617 0.95957 91.14691 0.9085320885310713
0.95183 0.95624 108.31457 0.011737403192300776
0.98807 0.9447 99.94832 0.03968484635913616
0.99096 0.92154 102.06403 0.0689192744276695
0.94402 0.97465 107.12483 0.017398312208208176
0.97751 0.98253 110.42319 0.04648170297814791
0.8644 0.79241 118.62641 1.5255543901156694
1.31083 0.91623 97.93953 1.672577084783408
1.00759 0.82013 89.94428 0.9191909675310325
0.9702 0.95629 101.5888 0.008589970324302981
0.99785 0.99495 87.44489 0.27581402426809876
0.94988 0.9501 101.23437 0.010763304661550465
0.95896 0.93431 97.27821 0.05125217684556824
0.83523 1.21036 106.53185 1.5311880609178166
1.23125 1.11535 106.37302 1.5696091591570291
1.0227 1.01042 122.77384 0.35598383596771493
0.95306 0.93244 107.7947 0.02821543085514494
1.04663 0.91319 88.18116 0.4176203739902581
1.08848 1.08363 89.54766 0.8035210153194099
0.8674 0.99177 90.26316 0.4436154573854101
0.8724 1.06639 92.49029 0.5829757737134925
0.84019 1.07194 81.34613 1.155352237216364
1.01773 1.02662 101.71401 0.1890056654908427
0.94988 1.08998 113.53604 0.3957542490236955
0.9718 0.85732 77.56799 0.89914478745261
1.1906 0.96305 87.32844 1.0777780876589929
0.91542 0.94686 105.277 0.05965932399044978
1.04434 1.04514 85.43452 0.583979034334865
0.94838 0.95993 106.87144 0.007176032466989741
0.96785 0.99651 91.48839 0.15400578080165345
1.0114 0.99591 112.64411 0.14164904682979665
1.10039 1.12202 100.78388 0.890064401502962
1.0852 1.07713 89.53701 0.7614398992807311
0.83537 1.04984 128.51513 1.0517533791295124
0.97013 1.05883 106.80619 0.21869677901488682
1.13496 1.18975 94.19677 1.4939449644408747
0.94769 0.92655 106.09651 0.03508724713955263
0.90503 0.84948 85.31673 0.7644184651720629
0.98012 0.9352 117.90701 0.1392137201994968
0.94795 0.94888 104.8473 0.006072326986449011
0.91503 0.80081 119.73529 1.1742895863374618
0.97316 0.97008 100.81309 0.016883079560390278
1.1393 0.99707 111.86766 0.653722979199234
0.93082 0.9323 82.01252 0.4139651626914138
0.85256 0.82515 101.34851 1.046983075880013
0.91227 0.91899 107.99379 0.11870689901720687
1.01521 0.97758 103.85288 0.08289806108711754
0.93698 0.91566 83.47612 0.3903245411090389
0.94349 0.9945 106.39806 0.04017721391716302
0.94855 0.93331 110.87307 0.04835521396838578
0.96773 0.95743 90.5584 0.13787536069771955
0.96455 0.93782 102.8287 0.014620271841096759
1.00356 0.9775 68.13349 1.1065850934990555
0.95711 0.94575 112.58017 0.047618462947178426
1.05779 0.84892 117.44109 0.7292160186132889
0.95378 0.95524 109.18382 0.016156773912020972
1.00073 0.98255 105.78256 0.057542719192887795
0.98863 0.83397 116.73114 0.6748493769747574
0.86662 0.81633 98.45391 1.0657543604690056
0.8626 1.09768 76.47823 1.279729347291666
1.31583 0.90677 113.39786 1.754509078510018
1.0908 1.11221 115.28328 0.8631881027526439
0.87622 0.81584 94.7229 1.0522534170356086
0.96908 0.96884 104.6644 0.005317217791371339
0.9723 0.83914 117.8328 0.6222423654012802
0.96359 0.94944 96.60225 0.044463070142333146
1.0343 0.98386 101.65223 0.14744543562167564
1.05192 1.07106 85.09509 0.7176758599312316
0.96687 0.96443 84.53194 0.2916280203647758
0.92663 0.903 78.67413 0.6235221148607749
0.95409 0.97741 104.65744 0.00937624279047155
0.85881 0.86648 127.97582 0.9338154128208174
1.25363 1.07377 105.74462 1.5138869295955326
0.92859 0.93353 98.88386 0.06425072230663324
0.8992 0.96497 114.67003 0.17575738399049523
1.06503 1.0983 90.84528 0.7438162726554745
0.79084 1.00083 113.5414 1.2270506011138573
0.95869 0.95354 99.06491 0.01979464924101884
0.86278 0.91926 105.78119 0.3540133652399104
0.95638 0.95775 109.4175 0.01678527109137476
0.7684 0.95604 115.7143 1.6247479873157897
0.98546 0.98418 96.42221 0.07705933976354945
0.99972 0.87351 146.53256 1.1087713337662266
0.92008 1.27442 86.7759 1.6369082157924635
1.01786 1.15326 129.44747 1.0897952217547717
0.93155 0.9315 100.97929 0.04963513614988893
0.99744 0.94979 106.06304 0.04020120750267867
0.95293 0.98811 105.98269 0.023857289364928428
1.10059 0.86265 133.01325 1.142108897080717
0.91201 1.02813 114.72017 0.24034942990983407
0.98504 0.95782 108.01446 0.02584083335925661
0.94987 0.97291 103.22302 0.00805368342819546
0.8555 1.02864 130.21753 0.8436773603026884
1.0743 0.85637 81.75408 1.0093322562595897
0.95179 0.95482 106.69823 0.005408174420966986
0.95533 0.96094 103.96386 0.0005408687988002218
1.10677 0.97646 122.04812 0.6119743258413346
1.1526 1.12735 100.882 1.1820573015896036
0.96461 0.96665 101.61936 0.007424188763419906
1.09683 1.09997 119.00269 0.8880195441268393
0.7922 1.03975 88.1183 1.4440855630645213
0.90677 0.91208 113.14006 0.19430469253797408
0.82327 0.85436 129.71901 1.4070144900084391
0.97139 0.92294 110.14969 0.06267564584515256
0.92217 0.91545 114.43314 0.15738694340210851
1.04937 0.9164 87.67389 0.43100855765831236
0.96029 0.93836 107.70768 0.019029839833656585
1.08636 0.82948 133.64081 1.3926570988684643
0.98856 0.98342 94.34192 0.10693856165419549
1.20101 1.15245 75.85143 2.2050189298256435
0.93204 0.89425 102.33986 0.1514148963199895
0.94526 0.996 102.59288 0.04059145188566994
1.01435 0.92356 67.61738 1.1907665184912657
1.29116 1.02579 110.66982 1.5983912799949838
0.94372 0.94088 92.43999 0.11540586058700623
1.09537 0.91983 85.79156 0.6609656277235316
1.01468 0.93261 95.37994 0.14787802053214133
0.97258 0.95863 103.96013 0.004907481085211078
0.98563 0.93167 116.43785 0.12872222588696508
0.9852 0.97085 95.03822 0.08139429807697748
0.93961 0.93954 101.68078 0.025263818482432036
0.78626 1.00538 95.01591 1.320941966230472
0.959 0.96417 111.53974 0.03366667425332513
0.98719 0.9854 110.05098 0.05830079061402911
1.20462 0.83032 93.97217 1.6214789192497996
0.95633 0.9589 101.46863 0.005743798783290395
0.92717 0.79034 122.16877 1.3564759427083648
1.00418 0.99685 90.818 0.2145328079041395
1.21465 0.97117 101.65403 1.016576448824424
1.04104 1.09492 105.46661 0.5122007246400264
1.01866 0.99541 80.75979 0.5326467948526282
0.98927 0.96672 98.94129 0.044349537325978655
1.05497 1.01855 95.18178 0.3379217002765864
1.2106 1.10625 93.42701 1.4836659461649502
0.95926 0.93738 108.14009 0.022139270346027404
0.97452 0.95118 103.10066 0.008856101119749863
0.93444 0.92921 106.84136 0.045555432798355056
1.00637 0.92054 104.4554 0.09597638312374246
0.96137 0.95544 128.79187 0.33628457762925856
0.9638 0.94974 107.15327 0.00802943067588453
0.99285 0.99897 99.8067 0.08109303494961162
0.98299 1.03513 102.99225 0.14532403531441754
0.78832 0.85828 111.78041 1.5492539379267245
1.06008 0.91213 87.57578 0.4845724198536133
0.96025 1.03063 139.18553 0.7338506235354595
0.96022 0.95875 110.8458 0.02705259685179487
0.85078 1.02329 90.02606 0.642522951565753
1.06561 1.08149 88.3765 0.725065527347163
0.95666 0.95825 108.84099 0.013217559198282033
0.94333 0.94547 82.38545 0.37052040818430604
0.93523 0.88942 109.94781 0.18593264290992473
0.926 0.93612 82.82659 0.38913892562005226
0.97675 1.02892 99.95177 0.13201922393145063
0.93106 0.9337 96.93472 0.07736130555801451
0.99558 0.89562 96.12781 0.20237751975756246
0.96454 0.93549 133.91164 0.4852103166887628
1.05756 0.91149 89.01054 0.44228463873595036
1.03072 0.96315 95.6263 0.16947424220730112
1.11401 0.99749 91.5748 0.6055147208135289
1.0524 0.98716 136.6483 0.7528791797648573
0.97709 1.08179 71.40133 1.167113336917282
1.10104 1.0778 116.55676 0.7705489080204934
0.9359 0.9414 108.0937 0.03214555766977159
1.16751 0.89758 95.96841 0.8991832712670815
0.99847 0.93028 103.48463 0.06141546434157054
0.9657 0.9664 102.42537 0.005147667538119872
0.81871 1.06301 129.1897 1.3048887179548136
1.01467 0.95206 97.37703 0.10725828104218385
0.93363 0.93058 98.90026 0.060571686869597366
0.98555 0.97791 110.08877 0.04805597488213147
0.92033 0.96978 110.49357 0.07016015552044508
1.26321 1.07279 109.20828 1.5820782336213153
0.88748 0.91674 98.43424 0.23512771965400356
0.95014 0.9915 76.39686 0.627546286797636
0.97849 0.95376 101.70016 0.015124642700585063
0.97834 0.98096 106.46752 0.024797062320521382
0.8859 0.86713 123.16733 0.6524704811932882
0.97279 0.96335 110.51447 0.029849703064007395
1.02198 1.01939 103.13411 0.1767498610177294
0.95885 0.95886 101.14156 0.006925354985112002
1.14877 1.16583 97.12678 1.3952322363957512
0.98411 0.96716 73.55449 0.7556954648539893
0.84678 1.19841 116.25098 1.435223570089687
0.95591 0.95647 104.53567 0.00040942504275415974
0.93159 0.92835 107.26989 0.05283628597990464
0.96832 0.96483 102.43568 0.005669577927428994
0.99309 1.00112 98.98577 0.09115880317938752
0.9573 0.9295 102.35076 0.027069066629406925
0.9761 0.93705 103.48252 0.02121455502621118
0.90481 0.99986 95.42468 0.1835946944362168
1.26274 0.9783 99.75746 1.3212297465514977
0.94963 0.99074 102.81107 0.028845821755820112
0.89885 0.90512 98.77457 0.2175076520638619
0.98253 1.25885 101.40402 1.2935448738209654
0.92941 0.93274 106.91571 0.04793050938204288
0.98131 0.96343 103.86596 0.013336191474842064
0.93841 0.92001 108.6184 0.06702031073284956
0.96908 0.97655 118.02603 0.12476406072500293
1.04237 0.95149 98.77264 0.17559233528712997
0.95455 0.95456 109.27139 0.016650638779472725
0.95111 0.95139 104.27873 0.003114724811587453
0.91226 0.9168 79.81301 0.5694922963990647
1.19549 1.06079 118.70498 1.2394366058006572
0.95228 0.95461 104.58022 0.0016804967970881263
0.98095 0.98393 102.9816 0.02916710506164587
0.91542 0.97178 107.12833 0.06451936450218505
0.95639 0.98909 103.07481 0.023780251816602715
0.95115 0.96018 111.99396 0.03876133181385116
0.97392 0.96963 106.55664 0.011967663496209209
0.8936 1.04889 122.24787 0.49624451369045736
0.80253 0.98135 123.73469 1.1825954676098602
0.93863 0.96534 99.90737 0.025768944631554838
0.81825 1.01701 116.46673 0.9063817122459514
0.91377 0.98127 97.15991 0.10791821499439916
0.95588 0.97878 106.66813 0.013783289023176487
0.95068 0.95087 104.357 0.0035149804289637114
1.02102 0.96476 94.10592 0.16317956447922827
0.95719 0.95522 101.93724 0.004322652834506441
1.10754 0.99508 93.60267 0.535156696435339
1.13643 0.94893 80.58531 0.994144257670769
0.87794 1.24754 104.60214 1.4149084107873573
0.94875 0.9623 107.27518 0.00867484004302627
0.97033 0.97195 98.91573 0.027901863856880666
0.87543 0.89966 121.52689 0.5065795109175762
0.93716 0.98118 97.38115 0.05896799818397684
0.97201 0.9766 112.14461 0.05095445137477996
0.97694 1.04794 89.77234 0.33250031434097127
0.9065 0.90394 112.51068 0.21484549344593457
0.84228 0.98961 114.62353 0.5656860359126225
0.86061 0.78983 98.44897 1.4951453482630443
0.98641 0.89839 99.93685 0.14351216928603003
1.23615 1.09596 83.2517 1.8337837895650075
0.96242 0.98553 100.78486 0.026581433716226028
1.02627 1.02166 102.06608 0.19711432450104177
0.90597 0.97234 102.3945 0.09091994332733644
0.77458 0.86706 113.91268 1.7565732817112718
1.19709 1.11425 85.29277 1.6256790124288487
0.93264 0.93275 106.86338 0.042508887165190384
1.06085 0.93827 101.57091 0.23604147536976583
0.95628 0.95596 108.89278 0.013779200742076784
1.035 0.98731 104.73727 0.14929047620400668
0.86484 0.87908 103.05904 0.49714025410564505
0.9457 0.97766 103.61801 0.013988509908951617
0.9775 0.97406 103.99355 0.014750978625248271
0.9507 0.95316 103.78601 0.002866976576327029
0.90778 0.99644 96.32056 0.15665776777161788
1.02923 0.86669 102.76457 0.3933360729463378
0.96608 0.96623 101.56673 0.007948326732909145
1.08746 0.91266 86.90798 0.6134297006751971
0.97313 0.9744 98.42326 0.03537091316317113
1.0003 0.82442 124.47585 0.9405550729793876
1.06966 1.11314 122.74836 0.9027198246490074
1.11889 0.98245 73.94538 1.2095224955193664
0.89729 1.11793 119.99216 0.7360077764650684
0.94448 0.93816 110.59403 0.04246660398791381
1.1688 0.8898 95.23434 0.9492698555365185
0.97699 0.94507 103.86021 0.013647655153445322
1.13819 0.95575 132.17694 0.9993063707979469
0.88223 0.87954 91.9202 0.496491010658129
0.96209 0.9632 101.3696 0.006726545983883459
0.98462 0.98106 102.60898 0.030912451651860122
0.95701 0.92976 105.04321 0.024309622765819588
0.8389 1.21426 100.88571 1.5224767870584763
0.96908 0.96408 102.46049 0.0057708388423325045
1.10768 0.9174 124.63663 0.7120560510244736
0.94664 0.94352 90.595 0.14551602288478174
0.9811 1.22462 103.22445 1.0803864978196263
0.97243 0.97271 84.53557 0.29865920390652256
