dis_1 dis_2 ang_1 delta_nor
0.99003 1.11407 87.94642 -0.0996214373
0.96132 0.90626 114.68772 0.0027407473
0.9899 1.05646 88.45897 -0.0143715633
0.86742 0.95127 96.82949 0.0268346069
1.01817 0.9656 95.13972 -0.0057347767
0.93524 0.94653 115.56204 -0.0041206966
0.94708 1.097 88.01204 -0.1127275350
0.9476 0.95677 120.71363 -0.0042358773
1.05127 0.87958 98.59321 -0.0222468498
1.1285 0.9475 114.05698 -0.1751073281
1.00175 1.00327 88.98019 0.0067118599
0.9788 1.02635 112.22607 -0.0018424464
0.97215 1.03315 115.75964 -0.0009570927
0.92127 0.99863 121.49221 0.0000865067
0.89085 1.10232 113.36765 -0.1312929971
1.00309 0.96629 107.69468 -0.0021328273
1.137 1.01262 98.01841 -0.1224197019
0.95794 1.10889 103.0352 -0.1280529201
0.98363 0.82629 101.99833 0.1455837627
0.94002 0.84724 96.0811 0.0458099868
1.08246 0.88653 121.322 -0.0675426514
1.08027 0.84805 109.57601 -0.0213763426
0.81894 0.97995 93.72692 0.1428556542
1.02358 0.85512 110.14155 0.0570853664
1.04709 1.03453 116.20072 0.0206004452
0.99584 1.11882 114.8754 -0.0819544271
0.96073 0.90726 112.38213 0.0044715208
1.05737 0.8436 112.82873 0.0424562111
0.99724 0.99227 115.08159 0.0086486209
0.96051 1.06746 103.32387 -0.0497527829
1.00713 1.13761 96.06424 -0.1326709255
0.92059 1.03041 98.848 -0.0188133319
1.04811 0.94912 90.87252 -0.0309140404
1.03716 0.99114 112.19869 -0.0016364971
1.10579 1.01533 103.47557 -0.0577148407
0.85791 1.00467 94.80836 0.0463690443
0.90078 0.97481 86.33315 -0.0199762813
0.94774 1.09242 100.29482 -0.1011735181
0.95152 0.82825 111.02909 0.1183014440
1.00011 1.01473 115.6074 0.0117311222
0.92571 0.97492 93.65738 -0.0028992746
1.10244 0.87525 120.43419 -0.1141102244
0.89715 1.09495 105.67273 -0.1216776984
1.13084 0.98618 105.80374 -0.1436866311
0.95702 0.90408 122.33212 -0.0143785311
0.99318 0.99631 99.50891 0.0007116796
1.00056 0.96109 114.78144 0.0026104385
1.09625 0.97956 118.61769 -0.0483868995
1.07596 0.98561 114.034 -0.0294970652
1.03242 1.13581 92.85351 -0.0886123456
0.98847 0.88527 121.73362 0.0085399325
0.85948 1.08906 118.90608 -0.0606326078
1.06577 0.85644 87.73615 -0.0444903670
0.96666 1.171 89.10357 -0.3307129359
0.94743 1.12951 105.86261 -0.1945611967
0.89981 1.08872 110.62643 -0.1004472187
0.9922 1.12222 108.05166 -0.1111015166
0.88742 0.90815 94.48904 -0.0175983585
0.97301 1.00435 118.77937 0.0104567437
1.09632 1.02503 92.46843 -0.0327707503
0.85892 1.00067 113.36514 0.0578371403
0.96859 1.01594 103.63517 -0.0062453342
1.00451 0.82625 109.49921 0.1507432422
1.04075 1.09558 93.58735 -0.0203093965
0.94688 0.98723 107.50098 -0.0008584771
1.03183 0.84058 116.57818 0.0827817121
1.05303 1.06166 103.45008 -0.0009907764
1.04008 0.97321 112.37519 -0.0099624288
1.04201 0.95173 120.03394 -0.0060867247
0.92322 0.86478 110.86811 0.0208393005
0.90938 0.92712 120.78445 -0.0249911145
0.97495 0.99844 101.20551 -0.0010578677
1.04504 0.89056 100.94328 -0.0212666838
0.92129 1.14589 108.89404 -0.2809570823
1.03693 1.00869 100.10139 -0.0036273153
0.85199 1.05358 90.8322 -0.0020780600
1.08726 0.85688 119.64929 -0.0513739127
0.86174 0.98443 88.47981 0.0166837487
0.92883 1.158 112.19923 -0.3153383769
0.93387 1.15994 92.44143 -0.3454391552
0.84573 1.04287 104.19187 0.0559195804
1.15488 0.93661 91.2643 -0.3186386633
0.87002 1.0913 121.68452 -0.0776944123
0.97246 1.12797 93.23814 -0.1614089360
1.01772 0.89832 85.73962 -0.0229441549
0.7973 0.97694 98.09853 0.2582922863
0.81461 0.98187 93.94342 0.1614827291
0.92212 1.14889 112.00223 -0.2858066328
0.83516 0.96749 110.06774 0.1116251919
0.88992 1.08451 86.85707 -0.1153845672
0.97718 0.97351 103.891 -0.0000021926
1.00858 0.96193 111.53531 -0.0015418959
0.97525 0.83382 102.38922 0.1185494817
0.92392 0.99616 115.06328 0.0008562587
0.85705 0.98883 85.57104 0.0063974100
1.02152 0.96162 99.20847 -0.0093879392
0.80329 0.97857 120.84638 0.2036416854
1.09211 0.90189 94.46381 -0.1235235699
0.90485 1.10784 117.5745 -0.1395193982
1.16379 0.98551 93.09901 -0.2557789404
1.08684 1.04805 119.79044 0.0320259292
1.07223 1.05936 115.1396 0.0212434052
0.94759 0.93858 102.15763 -0.0000658466
1.00449 1.14197 88.82685 -0.1473805666
0.96176 0.97277 97.96993 0.0001201286
0.99443 1.09196 98.00086 -0.0584961311
1.12822 0.92581 103.49096 -0.2168267848
0.92754 1.05228 112.40804 -0.0345984498
1.09692 0.98706 96.03198 -0.0730809363
1.01169 0.88696 98.83914 0.0110443141
0.91053 1.00535 101.50925 0.0000914856
1.07101 1.03443 120.77143 0.0345691461
0.9563 1.18343 114.34276 -0.3717147617
1.18323 0.9578 109.31288 -0.3818993362
1.07275 0.86305 119.76833 -0.0266483222
1.10901 1.05891 91.39591 -0.0186821190
0.97844 1.18411 88.31297 -0.3625550764
1.1114 0.94795 105.81168 -0.1421025813
0.9896 1.00719 114.18038 0.0071160668
0.90229 1.00087 100.43646 0.0054061178
1.04223 0.99185 96.12549 -0.0092189830
1.01222 0.80471 87.24162 0.1628037104
1.01104 0.78272 123.08479 0.3295273714
0.91783 0.93828 92.50457 -0.0124544477
0.98713 0.88823 116.59233 0.0154906899
0.95818 1.04714 87.32324 -0.0254771121
0.99531 1.07701 89.71584 -0.0321764377
0.90874 0.90724 108.82291 -0.0014098083
1.14772 0.93425 107.73016 -0.2740079117
0.92266 1.01269 105.26386 -0.0062324156
0.85219 0.97668 100.12769 0.0691313127
1.06857 1.00205 96.51001 -0.0236246986
1.01476 0.93492 98.73554 -0.0093160990
1.01884 1.12351 90.82404 -0.0817684804
0.8804 0.92988 106.48686 0.0144720472
1.00169 0.90007 86.03705 -0.0175827765
1.17503 0.94633 90.05623 -0.3962894012
0.98561 0.79833 118.74787 0.2484703919
0.9623 1.10055 119.01646 -0.0735217423
1.15941 0.98054 97.22964 -0.2483257379
0.95721 1.13385 102.40954 -0.1987222980
1.05019 0.94418 115.94392 -0.0233735138
0.80245 0.97845 99.72487 0.2387629070
0.86113 0.99323 121.39795 0.0371470432
0.93987 1.00776 105.43703 -0.0058802073
0.8723 1.07371 107.66061 -0.0491176190
0.89181 1.01792 100.11587 0.0039797367
0.97225 1.15724 112.47752 -0.2340450927
1.13333 0.97908 94.22533 -0.1665876921
1.13555 0.91846 110.7448 -0.2391913682
0.90606 1.05947 113.42494 -0.0416272132
1.15549 1.01972 91.19928 -0.1579769009
0.93761 0.94296 108.27901 -0.0003832443
1.09169 1.03942 107.07364 -0.0168519030
0.95517 1.16422 99.60148 -0.3173336119
0.92946 1.00873 108.26802 -0.0048995637
0.94889 1.09201 89.71424 -0.0994735818
1.02362 1.02692 107.97835 0.0022862072
1.11099 0.89996 103.22269 -0.1724609161
0.99813 0.86278 116.73534 0.0466588759
1.16314 0.95632 102.12446 -0.3078514065
0.95294 1.07065 117.04171 -0.0394994307
0.97982 0.97931 110.48761 0.0018157818
0.99284 1.11547 87.93691 -0.0989011054
0.93827 1.02834 114.67019 -0.0102163499
0.95756 1.0992 113.39307 -0.0920351543
1.1493 0.98209 112.69892 -0.1882828541
1.13296 0.99408 92.97373 -0.1413447634
1.06174 1.0091 116.80072 0.0070251739
1.04259 0.90838 93.55011 -0.0313901922
1.0329 1.0273 99.23194 0.0003323600
0.87652 1.08122 121.56938 -0.0589104114
0.88528 1.02377 110.6873 0.0096723993
0.97761 1.12183 93.12008 -0.1371949546
0.94618 0.98551 95.16135 -0.0015396145
0.85088 0.95587 117.70077 0.0469642747
1.00787 0.98271 119.96224 0.0158411075
1.04901 0.81736 116.86669 0.1432370752
1.10036 0.88186 97.52525 -0.1404954873
1.06622 1.08018 94.78385 -0.0004925832
0.83788 1.05959 109.42053 0.0532042016
1.03533 1.08365 101.31377 -0.0171413876
0.89408 1.05836 91.77911 -0.0517949212
0.84394 1.02045 92.32114 0.0600322893
0.95854 1.05042 98.53392 -0.0310079674
0.92346 1.02634 86.55831 -0.0245562319
0.95107 1.13319 96.5361 -0.2084675955
1.04331 0.95453 104.32746 -0.0257849528
0.97961 0.79668 123.32313 0.2181594965
0.92225 1.13348 97.4653 -0.2448368720
0.92836 0.87475 91.45045 -0.0152764357
0.89661 1.11858 119.86543 -0.1703837823
0.96137 0.90421 97.56671 0.0043862616
1.03627 0.85489 108.47598 0.0452022794
0.88818 1.03368 118.94275 -0.0001118065
1.15628 0.99847 89.71898 -0.2026471914
0.96886 0.89965 92.23799 -0.0018434366
0.94487 1.16447 96.40177 -0.3417182276
0.94854 0.89876 106.56109 0.0089363991
0.80197 0.97603 123.07299 0.1896101112
1.10342 0.87694 120.21823 -0.1183504652
1.02964 0.94907 90.48349 -0.0157906900
0.85415 0.94033 92.97629 0.0213180740
1.04521 1.04849 119.86278 0.0370581675
0.83219 1.06211 105.47716 0.0628136820
1.00895 1.04677 113.97524 0.0055779832
1.02046 0.82784 108.63816 0.1381754439
1.10586 0.87992 116.66369 -0.1326346073
0.94427 0.89032 111.65696 0.0089329356
0.98548 0.78565 104.41674 0.3525670359
1.04013 0.98992 119.84721 0.0149470118
0.98109 0.79722 103.91729 0.2782323213
0.88149 0.90901 113.04686 -0.0038949028
0.97027 1.11251 90.16044 -0.1230155510
0.99051 1.11642 118.53248 -0.0708545339
0.97183 1.12608 114.82099 -0.1327160369
0.98059 0.95974 110.22073 0.0005926929
0.93265 1.01306 91.30002 -0.0106692540
1.04795 0.98934 105.30561 -0.0153877451
0.87452 0.92285 99.57062 0.0101018287
0.95022 1.00453 93.85588 -0.0042854456
0.96659 0.928 115.01807 -0.0004628861
1.002 1.05209 97.12742 -0.0114035836
0.84697 0.95717 122.23851 0.0321731875
0.82697 0.96866 91.32337 0.0944226424
1.12916 0.93862 112.63817 -0.1916365887
0.9754 0.85972 98.44287 0.0515899545
0.95609 1.03032 87.90824 -0.0140077874
1.17669 0.96937 91.00551 -0.3483289438
1.13604 0.91159 107.11849 -0.2533239516
0.9095 1.00353 103.21169 0.0016831268
0.90367 1.00026 118.20108 0.0048537866
0.96856 1.14498 107.39528 -0.2107122126
0.89444 0.93178 95.80993 -0.0041772237
1.0144 1.10127 103.62572 -0.0520652797
0.88235 0.90148 108.55477 0.0015259895
1.04255 0.90034 90.73644 -0.0326419369
1.10495 0.95261 111.62165 -0.1129920443
0.90103 1.0258 91.01407 -0.0162432755
1.04548 0.92277 112.06636 -0.0275827957
1.00335 1.00976 121.44263 0.0263424223
1.09205 0.97229 90.37528 -0.0767495177
1.16511 0.93641 115.14868 -0.3259189366
0.88521 1.06219 91.97361 -0.0540553435
1.06527 0.93775 105.79409 -0.0557790182
0.90088 0.89524 96.1918 -0.0139057990
1.01755 0.98777 114.20795 0.0059013896
1.04983 1.0599 98.16397 -0.0005633619
1.07657 1.03656 89.25918 -0.0032503266
0.99889 0.90173 111.39801 0.0081046702
1.00173 1.1428 118.85638 -0.1105128525
0.98527 0.96928 119.51662 0.0084875988
1.01936 1.02055 87.92313 0.0097872223
0.94225 0.93149 89.58773 -0.0168835556
0.86405 1.09106 110.65703 -0.0799989167
0.95159 0.92613 89.31704 -0.0157390047
0.95656 1.1278 106.73828 -0.1764330986
0.94438 0.96813 122.64248 -0.0031905936
1.08881 0.87774 121.89946 -0.0770340748
0.87384 0.98608 108.48838 0.0371711770
1.08569 1.00647 97.90378 -0.0393269791
1.04408 0.85115 86.99801 -0.0014539690
0.93651 0.87403 102.35585 0.0216149670
0.94874 1.06417 96.78145 -0.0514070479
1.121 1.00977 118.96456 -0.0503097866
0.93827 0.9631 121.73028 -0.0058000772
1.17088 0.94835 121.36851 -0.3040377583
0.96793 0.87146 88.68734 0.0005523671
0.98947 0.98919 92.65938 0.0032791190
1.0565 0.87079 88.71998 -0.0399932265
0.97135 1.12778 101.67625 -0.1610083207
0.95726 1.13265 89.86941 -0.1994170904
1.03652 0.94723 109.37548 -0.0193529925
0.99796 0.81703 86.27141 0.1045363487
0.95513 0.99046 89.60738 -0.0029144871
1.05782 0.98996 109.08366 -0.0188278018
0.81843 0.96292 121.05036 0.1211646655
0.79823 0.99511 96.06793 0.2540898525
0.95718 0.84533 109.95257 0.0788063957
1.02652 1.08654 106.39431 -0.0225274186
1.04378 0.9927 96.15518 -0.0097774073
0.99441 0.98175 116.26959 0.0084656405
1.13113 0.98519 119.73599 -0.1061175052
0.95734 1.12658 109.08495 -0.1680879430
0.93088 1.00267 92.74807 -0.0063326717
0.94962 1.10777 87.65207 -0.1367634605
0.98313 0.91677 91.20354 -0.0055005990
1.15869 0.93606 90.54201 -0.3377353387
0.89676 0.89481 121.24303 -0.0454359257
1.00418 1.10704 108.90544 -0.0655184140
1.05601 0.97125 93.26964 -0.0282144793
0.964 0.90719 106.91897 0.0074121082
0.97164 1.16973 90.47554 -0.3123260309
0.97088 0.93698 90.83316 -0.0062527622
0.946 0.91425 85.10449 -0.0384395196
1.0592 1.00744 109.02434 -0.0105233721
1.01615 1.01 119.39973 0.0234452214
0.98148 0.95846 122.05301 0.0059512614
1.0886 0.89338 120.46419 -0.0843664886
1.17932 0.96343 119.24532 -0.3161941881
0.95948 0.81531 123.81957 0.1045643882
0.79488 1.0 118.48044 0.2779633729
0.89186 0.95692 119.90022 -0.0037417660
1.06734 0.93399 117.55444 -0.0440608146
1.00477 0.84162 93.23396 0.0761511675
1.14448 0.97549 94.86684 -0.2069817304
1.04569 1.02707 120.84953 0.0357046181
0.98507 1.05318 93.30191 -0.0179171139
0.97452 1.10234 114.39871 -0.0781053867
0.94692 0.91739 90.24104 -0.0159438915
0.89437 1.04465 115.53562 -0.0155227081
0.98238 0.88828 103.24354 0.0203808515
0.97207 1.052 100.77552 -0.0269563087
1.00703 0.90426 92.90488 -0.0040615404
1.15301 0.92931 105.20023 -0.3070100697
1.10881 0.94371 110.28089 -0.1331136688
1.01739 1.1212 94.31069 -0.0809818094
0.81272 1.00073 106.69705 0.2074151100
1.03162 1.04387 106.66289 0.0006173064
0.98351 1.07008 89.52547 -0.0331400471
0.82173 0.97563 109.09109 0.1621642909
0.84294 1.0272 109.60545 0.0842477836
0.9537 1.18115 99.67287 -0.3983958287
1.04253 1.06378 106.24515 -0.0015190931
0.86788 1.04591 92.56817 -0.0097781017
0.96729 0.96135 111.27195 0.0007439863
0.97168 0.82177 108.18604 0.1602253936
0.97978 1.01464 90.78012 0.0007828336
0.99464 1.06854 112.89577 -0.0180886281
0.92899 1.10019 92.62513 -0.1349216866
0.98167 0.78391 115.86881 0.3458995533
0.89242 0.93786 113.35557 0.0028127246
0.94114 1.12755 113.63296 -0.1811302647
0.94454 0.83814 117.93884 0.0608622025
0.85826 0.97609 116.76437 0.0495591689
0.96098 1.11961 120.68383 -0.1105159578
1.09277 0.97847 101.95409 -0.0750344759
0.94158 0.97602 109.56281 0.0002408698
1.00529 0.98268 100.02848 -0.0009514484
1.12686 0.96461 115.96097 -0.1414823835
0.91488 1.13201 93.52987 -0.2499245465
1.06518 0.92848 102.06852 -0.0597049214
1.10511 0.88068 106.87895 -0.1444580734
1.08747 0.94891 88.45837 -0.0900945796
1.07914 0.87439 106.23947 -0.0654836424
1.07626 1.03638 93.4653 -0.0074312779
1.00706 1.06674 91.25561 -0.0145715933
1.03686 0.99279 93.62945 -0.0043486522
0.90768 0.9627 107.36204 0.0069937078
1.04805 0.94291 92.21282 -0.0334404121
0.99479 0.78916 122.81592 0.2809050635
0.9628 1.0826 109.30267 -0.0653357553
0.91959 0.97854 108.2949 0.0032589658
1.0667 1.06346 97.80962 -0.0003591629
0.95842 0.95857 91.48195 -0.0039011959
0.9579 1.13382 94.35214 -0.2011750119
1.0871 0.96273 112.23475 -0.0677028590
1.01222 1.05151 113.14564 0.0032711726
0.93777 1.0439 87.8207 -0.0326269824
1.12753 0.95403 108.48281 -0.1762352775
1.01326 0.90906 111.95036 -0.0004773558
0.96906 1.13649 116.03922 -0.1613528542
1.07276 0.94797 93.59518 -0.0641927934
0.83592 0.99951 97.5655 0.1063371178
0.98159 1.09415 99.49277 -0.0746061837
0.83979 1.00785 95.35953 0.0872057703
1.00853 0.9167 111.53307 -0.0013067171
0.84944 1.04732 113.67817 0.0438935383
0.94038 1.04213 89.04519 -0.0291756775
1.03545 0.85905 112.30036 0.0379466458
1.10297 0.92629 92.71886 -0.1442675523
0.86072 0.92874 106.17699 0.0339642113
0.97735 0.82804 102.57128 0.1381221731
0.93001 1.01166 121.57462 0.0004603405
0.90736 1.04909 103.38011 -0.0345569372
1.11608 0.91414 88.05575 -0.1982798377
1.15903 0.94275 119.88769 -0.2710926224
1.05373 1.04888 92.01575 0.0054499024
0.94533 0.90447 91.81493 -0.0118599507
0.97499 1.10688 111.66162 -0.0932880298
1.03946 0.88963 113.83015 -0.0073560557
0.93748 0.98938 111.60897 -0.0000610445
1.04123 1.00811 93.05085 -0.0004130405
1.08488 0.9703 107.20543 -0.0657436763
1.0316 0.92915 89.88019 -0.0230404131
0.94851 1.14797 106.875 -0.2550845256
0.86932 1.07538 100.54778 -0.0560214786
0.97017 1.19 93.89766 -0.4073157627
1.10835 1.00093 117.48182 -0.0469538178
1.09821 0.92995 97.4396 -0.1275823820
0.86027 1.06688 119.81102 -0.0110454773
0.88974 0.89078 123.2239 -0.0653469617
1.01007 1.07245 88.75545 -0.0153317424
0.91731 0.89082 118.32248 -0.0204113415
0.98409 0.83127 84.82939 0.0431812538
1.11267 1.0254 89.19313 -0.0529895695
1.01877 0.8065 91.85196 0.1869663682
1.03155 1.04089 101.49763 -0.0008676394
1.00172 1.06994 94.82561 -0.0239247641
0.88878 0.94832 107.92904 0.0144940240
0.97903 0.84399 108.12712 0.0940243251
1.05544 0.99888 111.46397 -0.0086861935
0.80021 1.00209 109.02314 0.2708458759
1.14354 0.97592 104.56833 -0.1977198159
0.90184 1.05351 87.90209 -0.0521565657
0.91221 1.1292 118.92898 -0.2010994833
1.14055 0.99616 101.35984 -0.1573981588
0.97034 1.08364 94.69028 -0.0657516410
1.06898 0.98755 103.74811 -0.0347393212
0.95704 1.06508 111.53253 -0.0411395476
0.8978 1.01132 119.11806 0.0051080609
0.98877 0.95718 88.2698 -0.0035108425
1.01583 1.01177 101.15784 0.0000309485
0.90604 1.0465 102.58262 -0.0310602979
0.97464 1.109 95.67967 -0.1107280890
0.79511 0.97854 103.62706 0.2878707467
1.05524 1.00011 103.55222 -0.0158946565
0.88665 0.97185 102.05825 0.0207949068
0.91216 0.86936 109.23336 0.0123217794
1.05322 0.95037 111.09581 -0.0314847323
0.92573 0.98047 86.4648 -0.0157823436
0.99852 1.02338 100.93617 -0.0023559303
1.03311 0.92856 109.73041 -0.0182690472
1.0041 1.03101 111.03767 0.0025674247
1.09035 0.89726 102.03861 -0.1124991361
0.90341 1.08321 105.72738 -0.0932322773
0.95607 0.97385 92.98793 -0.0013342763
1.04396 1.03236 102.45166 -0.0012283683
1.0841 1.03181 117.84337 0.0131145151
0.89871 1.01486 120.95588 0.0026241431
0.99843 1.11642 99.66319 -0.0973981687
0.94405 1.13682 116.16917 -0.1999433797
0.99987 0.7762 123.24556 0.3675039442
0.90642 0.90661 118.70251 -0.0250860015
0.99656 1.06624 109.85821 -0.0206625793
0.99037 0.86525 102.00881 0.0482712161
0.90444 0.96888 106.28615 0.0091799500
1.00755 0.93959 112.566 -0.0030633567
0.97171 0.83121 96.15328 0.1088534193
0.91712 1.08012 104.40536 -0.0876605331
1.03145 0.82324 105.99689 0.1451488785
0.89874 1.04828 106.59266 -0.0280525052
0.93389 1.16574 113.22197 -0.3391197064
0.8918 1.01057 106.99175 0.0109461646
1.01046 0.94305 104.59456 -0.0070241169
0.94999 1.12299 108.29982 -0.1682545030
0.93336 1.13497 100.50445 -0.2356616958
0.81357 1.02334 90.31183 0.1439482264
0.91928 1.01276 122.03447 -0.0008699734
0.99862 0.91287 117.23084 0.0024750693
0.888 0.97479 110.31608 0.0198783717
0.91968 0.99205 101.52189 0.0010117937
0.83159 0.98023 105.48364 0.1301313601
0.99378 0.79055 117.12443 0.3071944544
0.88636 0.88257 113.44278 -0.0122117182
0.81598 0.98123 97.89571 0.1731522848
0.82555 0.96934 121.57318 0.1017121725
1.01873 0.99074 91.99086 0.0021805250
0.97295 0.94955 107.1748 -0.0000093502
0.97697 1.01305 118.50425 0.0110076507
1.00129 0.97602 107.95498 -0.0005754495
0.96197 0.95647 116.81713 0.0005513823
0.98971 0.87917 91.70066 0.0118479035
0.84327 0.98505 113.74115 0.0915899339
1.02705 1.07245 110.34116 -0.0057094783
1.10712 0.98266 104.9162 -0.0955242515
0.92905 0.84594 110.2788 0.0541491860
1.01534 1.08557 120.88849 0.0115597097
0.96191 1.06273 116.06086 -0.0269050084
0.90043 0.96499 122.64349 -0.0105397273
1.0886 1.02751 101.28096 -0.0266212200
0.91852 0.86219 100.63157 0.0203787974
1.0604 1.04885 102.6055 -0.0015906312
1.09151 0.98 109.31555 -0.0650054743
0.94831 0.92232 99.73172 0.0000824237
1.01089 0.97605 120.83221 0.0151808126
0.77978 0.98744 117.16568 0.3736782572
0.92619 0.86459 109.91218 0.0245699050
0.84484 1.01924 103.35647 0.0825985196
0.93337 1.00977 87.30438 -0.0135184624
0.90959 0.92917 122.03136 -0.0290318245
0.84407 0.94935 92.42078 0.0430051140
0.95842 1.16343 117.04835 -0.2695277561
0.79184 0.97326 108.61082 0.3051694524
0.83554 1.01607 100.00461 0.1068432418
1.00476 1.13018 89.73988 -0.1164517147
1.04765 1.02602 117.01663 0.0207219384
0.9637 0.90407 120.77333 -0.0064760908
0.97479 0.82017 104.62629 0.1675498895
1.00193 0.94143 117.83239 0.0015706861
1.08698 1.04716 106.02698 -0.0100197500
1.20005 0.9818 88.39043 -0.4328508814
0.85959 1.07044 89.58086 -0.0527225617
1.12258 1.02005 101.60847 -0.0807648975
0.90449 1.00356 122.00028 0.0012897376
1.05286 0.87968 111.12892 -0.0161918313
0.9468 1.15181 100.05376 -0.2809966845
1.14393 0.93441 100.58285 -0.2681475351
0.84933 0.96866 89.73424 0.0341574697
1.03915 1.09927 104.02645 -0.0269015976
0.84066 0.94632 118.63899 0.0536985872
0.81716 1.04107 109.07017 0.1600950028
1.02664 0.95177 108.90291 -0.0123580794
1.01493 1.16844 89.04834 -0.2086976087
0.95767 0.97036 105.38023 -0.0000448520
0.99517 0.83203 95.65035 0.1123853451
1.04032 0.9013 96.29963 -0.0246613905
1.04608 1.07373 113.57533 0.0111897152
1.00489 1.08942 96.74275 -0.0448192252
1.01766 1.02013 119.51798 0.0261087966
0.9039 0.88056 123.14125 -0.0583501682
0.87231 1.06793 107.2021 -0.0369924303
0.90296 0.94834 88.74313 -0.0215771998
0.85068 1.05868 91.68921 -0.0062622289
0.99263 1.12802 97.60893 -0.1315693798
0.98682 0.7796 114.44953 0.3863116252
0.91802 1.06507 111.97487 -0.0531561922
1.00578 0.83172 118.06468 0.1178943050
0.91997 1.13629 121.46284 -0.2114080507
0.90029 0.89354 107.91471 -0.0003862772
0.83084 0.97998 119.61064 0.1059090708
0.92439 1.08231 90.30334 -0.0962804204
1.00462 1.13423 101.02954 -0.1276322018
1.10722 0.92936 98.76463 -0.1514036273
0.83688 1.01695 114.09532 0.1065863989
0.99506 0.89464 98.07291 0.0103077265
0.90671 0.8597 117.1178 -0.0085140511
1.14049 0.9609 116.37641 -0.1855585850
