dis_1 dis_2 ang_1 e_dir
1.15488 0.93661 91.2643 0.7307430523
0.87002 1.0913 121.68452 0.814014465
0.97246 1.12797 93.23814 0.5529269198
1.01772 0.89832 85.73962 0.4443110889
0.7973 0.97694 98.09853 1.091283952
0.81461 0.98187 93.94342 0.9124804489
0.92212 1.14889 112.00223 0.7442882354
0.83516 0.96749 110.06774 0.5521461136
0.88992 1.08451 86.85707 0.6495739668
0.97718 0.97351 103.891 0.0135773469
1.00858 0.96193 111.53531 0.1013669082
0.97525 0.83382 102.38922 0.5766224288
0.92392 0.99616 115.06328 0.142161048
0.85705 0.98883 85.57104 0.6759506572
1.02152 0.96162 99.20847 0.0983213228
0.80329 0.97857 120.84638 1.058872228
1.09211 0.90189 94.46381 0.4941985419
0.90485 1.10784 117.5745 0.6563721928
1.16379 0.98551 93.09901 0.7428419965
1.08684 1.04805 119.79044 0.708107465
1.07223 1.05936 115.1396 0.5950477344
0.94759 0.93858 102.15763 0.0199366696
1.00449 1.14197 88.82685 0.7066290785
0.96176 0.97277 97.96993 0.0298379188
0.99443 1.09196 98.00086 0.3752404904
1.12822 0.92581 103.49096 0.556456789
0.92754 1.05228 112.40804 0.2717257767
1.09692 0.98706 96.03198 0.3976865096
1.01169 0.88696 98.83914 0.2524658923
0.91053 1.00535 101.50925 0.1270684187
1.07101 1.03443 120.77143 0.6107083524
0.9563 1.18343 114.34276 0.940781387
1.18323 0.9578 109.31288 0.867973574
1.07275 0.86305 119.76833 0.7335085183
1.10901 1.05891 91.39591 0.6590526232
0.97844 1.18411 88.31297 0.9003810857
1.1114 0.94795 105.81168 0.4519842562
0.9896 1.00719 114.18038 0.1576046361
0.90229 1.00087 100.43646 0.1519486216
1.04223 0.99185 96.12549 0.1964684083
1.01222 0.80471 87.24162 1.2516321189
1.01104 0.78272 123.08479 1.4962806889
0.91783 0.93828 92.50457 0.1837404594
0.98713 0.88823 116.59233 0.2568164487
0.95818 1.04714 87.32324 0.3287548062
0.99531 1.07701 89.71584 0.3970308622
0.90874 0.90724 108.82291 0.152707237
1.14772 0.93425 107.73016 0.6692356518
0.92266 1.01269 105.26386 0.1076678896
0.85219 0.97668 100.12769 0.4208862407
1.06857 1.00205 96.51001 0.2997525763
1.01476 0.93492 98.73554 0.105356315
1.01884 1.12351 90.82404 0.6190332759
0.8804 0.92988 106.48686 0.2149514729
1.00169 0.90007 86.03705 0.4026857746
1.17503 0.94633 90.05623 0.8371226107
0.98561 0.79833 118.74787 1.1124576131
0.9623 1.10055 119.01646 0.5695224312
1.15941 0.98054 97.22964 0.6910382714
0.95721 1.13385 102.40954 0.5474550639
1.05019 0.94418 115.94392 0.2923793846
0.80245 0.97845 99.72487 0.9949203524
0.86113 0.99323 121.39795 0.498332863
0.93987 1.00776 105.43703 0.0688013582
0.8723 1.07371 107.66061 0.5305194972
0.89181 1.01792 100.11587 0.2344714164
0.97225 1.15724 112.47752 0.7646220279
1.13333 0.97908 94.22533 0.5734536465
1.13555 0.91846 110.7448 0.6639600388
0.90606 1.05947 113.42494 0.3649488231
1.15549 1.01972 91.19928 0.7729058595
0.93761 0.94296 108.27901 0.0252415891
1.09169 1.03942 107.07364 0.5038807939
0.95517 1.16422 99.60148 0.7069143192
0.92946 1.00873 108.26802 0.0963928382
0.94889 1.09201 89.71424 0.4470302601
1.02362 1.02692 107.97835 0.2190505852
1.11099 0.89996 103.22269 0.5468634557
0.99813 0.86278 116.73534 0.4248215214
1.16314 0.95632 102.12446 0.7031439993
0.95294 1.07065 117.04171 0.3913070723
0.97982 0.97931 110.48761 0.0522137843
0.99284 1.11547 87.93691 0.5819930856
0.93827 1.02834 114.67019 0.2015653458
0.95756 1.0992 113.39307 0.465563214
1.1493 0.98209 112.69892 0.7326232965
1.13296 0.99408 92.97373 0.5974702988
1.06174 1.0091 116.80072 0.4187309956
1.04259 0.90838 93.55011 0.3001262594
1.0329 1.0273 99.23194 0.2236529122
0.87652 1.08122 121.56938 0.7241483103
0.88528 1.02377 110.6873 0.2947574149
0.97761 1.12183 93.12008 0.5272644195
0.94618 0.98551 95.16135 0.0768663096
0.85088 0.95587 117.70077 0.4707531328
1.00787 0.98271 119.96224 0.2443420746
1.04901 0.81736 116.86669 1.0172253976
1.10036 0.88186 97.52525 0.5982159779
1.06622 1.08018 94.78385 0.5335701902
0.83788 1.05959 109.42053 0.7564080479
1.03533 1.08365 101.31377 0.4273582621
0.89408 1.05836 91.77911 0.4364101514
0.84394 1.02045 92.32114 0.6702459017
0.95854 1.05042 98.53392 0.1881254627
0.92346 1.02634 86.55831 0.3490545655
0.95107 1.13319 96.5361 0.5565239521
1.04331 0.95453 104.32746 0.1567107693
0.97961 0.79668 123.32313 1.1985609093
0.92225 1.13348 97.4653 0.5974444262
0.92836 0.87475 91.45045 0.4227917099
0.89661 1.11858 119.86543 0.7857852072
0.96137 0.90421 97.56671 0.1324114152
1.03627 0.85489 108.47598 0.5140444588
0.88818 1.03368 118.94275 0.4174521529
1.15628 0.99847 89.71898 0.7560053221
0.96886 0.89965 92.23799 0.2322468502
0.94487 1.16447 96.40177 0.7246137611
0.94854 0.89876 106.56109 0.1113613428
0.80197 0.97603 123.07299 1.1105489303
1.10342 0.87694 120.21823 0.8055972949
1.02964 0.94907 90.48349 0.2249563539
0.85415 0.94033 92.97629 0.5193657433
1.04521 1.04849 119.86278 0.5374097168
0.83219 1.06211 105.47716 0.8092079247
1.00895 1.04677 113.97524 0.3143980654
1.02046 0.82784 108.63816 0.7215236551
1.10586 0.87992 116.66369 0.7379028306
0.94427 0.89032 111.65696 0.1687010338
0.98548 0.78565 104.41674 1.2393824264
1.04013 0.98992 119.84721 0.3532739249
0.98109 0.79722 103.91729 1.0459063889
0.88149 0.90901 113.04686 0.2786691672
0.97027 1.11251 90.16044 0.5186214983
0.99051 1.11642 118.53248 0.6700234431
0.97183 1.12608 114.82099 0.630007002
0.98059 0.95974 110.22073 0.0375903937
0.93265 1.01306 91.30002 0.1969468171
1.04795 0.98934 105.30561 0.1968978122
0.87452 0.92285 99.57062 0.2993292842
0.95022 1.00453 93.85588 0.1166956452
0.96659 0.928 115.01807 0.0933216333
1.002 1.05209 97.12742 0.2368091738
0.84697 0.95717 122.23851 0.5723113833
0.82697 0.96866 91.32337 0.8093072354
1.12916 0.93862 112.63817 0.618118089
0.9754 0.85972 98.44287 0.3756721365
0.95609 1.03032 87.90824 0.2723977564
1.17669 0.96937 91.00551 0.8230985889
1.13604 0.91159 107.11849 0.6514684807
0.9095 1.00353 103.21169 0.1220688871
0.90367 1.00026 118.20108 0.2474280144
0.96856 1.14498 107.39528 0.6350840997
0.89444 0.93178 95.80993 0.2234648162
1.0144 1.10127 103.62572 0.4561475765
0.88235 0.90148 108.55477 0.2779279291
1.04255 0.90034 90.73644 0.3775160453
1.10495 0.95261 111.62165 0.4707721128
0.90103 1.0258 91.01407 0.325139692
1.04548 0.92277 112.06636 0.2514211819
1.00335 1.00976 121.44263 0.3190285398
1.09205 0.97229 90.37528 0.4282581045
1.16511 0.93641 115.14868 0.8600648405
0.88521 1.06219 91.97361 0.4911972349
1.06527 0.93775 105.79409 0.2548619338
0.90088 0.89524 96.1918 0.3032563552
1.01755 0.98777 114.20795 0.1816765764
1.04983 1.0599 98.16397 0.382728223
1.07657 1.03656 89.25918 0.4854863704
0.99889 0.90173 111.39801 0.1677543933
1.00173 1.1428 118.85638 0.8399900758
0.98527 0.96928 119.51662 0.1726670471
1.01936 1.02055 87.92313 0.3007136825
0.94225 0.93149 89.58773 0.2070688759
0.86405 1.09106 110.65703 0.6852846469
0.95159 0.92613 89.31704 0.2147380812
0.95656 1.1278 106.73828 0.5372478988
0.94438 0.96813 122.64248 0.2033385867
1.08881 0.87774 121.89946 0.7611091713
0.87384 0.98608 108.48838 0.2587323099
1.08569 1.00647 97.90378 0.369114685
1.04408 0.85115 86.99801 0.7839969701
0.93651 0.87403 102.35585 0.2549265799
0.94874 1.06417 96.78145 0.2529351908
1.121 1.00977 118.96456 0.7423225039
0.93827 0.9631 121.73028 0.1848570487
1.17088 0.94835 121.36851 1.008967874
0.96793 0.87146 88.68734 0.4692185984
0.98947 0.98919 92.65938 0.1195121325
1.0565 0.87079 88.71998 0.6239590456
0.97135 1.12778 101.67625 0.5169828368
0.95726 1.13265 89.86941 0.6181630803
1.03652 0.94723 109.37548 0.1634169283
0.99796 0.81703 86.27141 1.0889470246
0.95513 0.99046 89.60738 0.1670721195
1.05782 0.98996 109.08366 0.2597878749
0.81843 0.96292 121.05036 0.8456555517
0.79823 0.99511 96.06793 1.1259159864
0.95718 0.84533 109.95257 0.4508599253
1.02652 1.08654 106.39431 0.436574998
1.04378 0.9927 96.15518 0.2021871042
0.99441 0.98175 116.26959 0.1485015676
1.13113 0.98519 119.73599 0.765376869
0.95734 1.12658 109.08495 0.551269975
0.93088 1.00267 92.74807 0.1570006141
0.94962 1.10777 87.65207 0.5494692398
0.98313 0.91677 91.20354 0.1968521433
1.15869 0.93606 90.54201 0.7605362492
0.89676 0.89481 121.24303 0.3557991198
1.00418 1.10704 108.90544 0.4995652531
1.05601 0.97125 93.26964 0.2531867845
0.964 0.90719 106.91897 0.0815335766
0.97164 1.16973 90.47554 0.7932061249
0.97088 0.93698 90.83316 0.1516010996
0.946 0.91425 85.10449 0.3747704953
1.0592 1.00744 109.02434 0.297329963
1.01615 1.01 119.39973 0.3111973696
0.98148 0.95846 122.05301 0.2083441837
1.0886 0.89338 120.46419 0.6562816551
1.17932 0.96343 119.24532 1.0112626401
0.95948 0.81531 123.81957 0.9276408454
0.79488 1.0 118.48044 1.192199475
0.89186 0.95692 119.90022 0.2575879133
1.06734 0.93399 117.55444 0.3983418632
1.00477 0.84162 93.23396 0.6446355411
1.14448 0.97549 94.86684 0.6221375209
1.04569 1.02707 120.84953 0.4863752603
0.98507 1.05318 93.30191 0.2517366082
0.97452 1.10234 114.39871 0.5038768727
0.94692 0.91739 90.24104 0.2216485433
0.89437 1.04465 115.53562 0.3776101831
0.98238 0.88828 103.24354 0.1726503447
0.97207 1.052 100.77552 0.1879540092
1.00703 0.90426 92.90488 0.239128471
1.15301 0.92931 105.20023 0.688345185
1.10881 0.94371 110.28089 0.4792508868
1.01739 1.1212 94.31069 0.5709467595
0.81272 1.00073 106.69705 0.8509603679
1.03162 1.04387 106.66289 0.2858164146
0.98351 1.07008 89.52547 0.3629818236
0.82173 0.97563 109.09109 0.7028061291
0.84294 1.0272 109.60545 0.5932589776
0.9537 1.18115 99.67287 0.8009823771
1.04253 1.06378 106.24515 0.389878646
0.86788 1.04591 92.56817 0.535783099
0.96729 0.96135 111.27195 0.0345932119
0.97168 0.82177 108.18604 0.6964211162
0.97978 1.01464 90.78012 0.1809780466
0.99464 1.06854 112.89577 0.3544082533
0.92899 1.10019 92.62513 0.4687987322
0.98167 0.78391 115.86881 1.3041908566
0.89242 0.93786 113.35557 0.1776549867
0.94114 1.12755 113.63296 0.6211256111
0.94454 0.83814 117.93884 0.5855964772
0.85826 0.97609 116.76437 0.418266187
0.96098 1.11961 120.68383 0.7023167351
1.09277 0.97847 101.95409 0.3551466751
0.94158 0.97602 109.56281 0.0334468969
1.00529 0.98268 100.02848 0.0688593075
1.12686 0.96461 115.96097 0.649421613
0.91488 1.13201 93.52987 0.6412760152
1.06518 0.92848 102.06852 0.262244557
1.10511 0.88068 106.87895 0.6215086386
1.08747 0.94891 88.45837 0.4513873119
1.07914 0.87439 106.23947 0.5346218939
1.07626 1.03638 93.4653 0.4316697538
1.00706 1.06674 91.25561 0.3541791552
1.03686 0.99279 93.62945 0.2062336414
0.90768 0.9627 107.36204 0.0805899292
1.04805 0.94291 92.21282 0.2550095229
0.99479 0.78916 122.81592 1.3390232565
0.9628 1.0826 109.30267 0.3403394089
0.91959 0.97854 108.2949 0.0630211428
1.0667 1.06346 97.80962 0.4566310466
0.95842 0.95857 91.48195 0.1179362449
0.9579 1.13382 94.35214 0.5713650638
1.0871 0.96273 112.23475 0.393404779
1.01222 1.05151 113.14564 0.3279119716
0.93777 1.0439 87.8207 0.3316938046
1.12753 0.95403 108.48281 0.5510010476
1.01326 0.90906 111.95036 0.1827776716
0.96906 1.13649 116.03922 0.7051950711
1.07276 0.94797 93.59518 0.3165096063
0.83592 0.99951 97.5655 0.6278705327
0.98159 1.09415 99.49277 0.3652189233
0.83979 1.00785 95.35953 0.6330589386
1.00853 0.9167 111.53307 0.1461721478
0.84944 1.04732 113.67817 0.6403199622
0.94038 1.04213 89.04519 0.2965685693
1.03545 0.85905 112.30036 0.5071298606
1.10297 0.92629 92.71886 0.4856577477
0.86072 0.92874 106.17699 0.3417560228
0.97735 0.82804 102.57128 0.6399258951
0.93001 1.01166 121.57462 0.2772612066
0.90736 1.04909 103.38011 0.2570329561
1.11608 0.91414 88.05575 0.651843723
1.15903 0.94275 119.88769 0.9096601357
1.05373 1.04888 92.01575 0.4037307626
0.94533 0.90447 91.81493 0.233391187
0.97499 1.10688 111.66162 0.4876169648
1.03946 0.88963 113.83015 0.3568348749
0.93748 0.98938 111.60897 0.0715194382
1.04123 1.00811 93.05085 0.2496182453
1.08488 0.9703 107.20543 0.336044478
1.0316 0.92915 89.88019 0.2726182176
0.94851 1.14797 106.875 0.6486682603
0.86932 1.07538 100.54778 0.5508163313
0.97017 1.19 93.89766 0.8684455718
1.10835 1.00093 117.48182 0.6273153252
1.09821 0.92995 97.4396 0.4131625963
0.86027 1.06688 119.81102 0.7272767626
0.88974 0.89078 123.2239 0.4313940725
1.01007 1.07245 88.75545 0.418699844
0.91731 0.89082 118.32248 0.2705038085
0.98409 0.83127 84.82939 0.9515323117
1.11267 1.0254 89.19313 0.6064319361
1.01877 0.8065 91.85196 1.1218073474
1.03155 1.04089 101.49763 0.2568322286
1.00172 1.06994 94.82561 0.3169354754
0.88878 0.94832 107.92904 0.1561216019
0.97903 0.84399 108.12712 0.4719213612
1.05544 0.99888 111.46397 0.2913471561
0.80021 1.00209 109.02314 1.0335540905
1.14354 0.97592 104.56833 0.6115791902
0.90184 1.05351 87.90209 0.4628989499
0.91221 1.1292 118.92898 0.7734154934
1.14055 0.99616 101.35984 0.6076015441
0.97034 1.08364 94.69028 0.3407317481
1.06898 0.98755 103.74811 0.2676442538
0.95704 1.06508 111.53253 0.2879342088
0.8978 1.01132 119.11806 0.3107487328
0.98877 0.95718 88.2698 0.1934651421
1.01583 1.01177 101.15784 0.1365673013
0.90604 1.0465 102.58262 0.2529880734
0.97464 1.109 95.67967 0.4442874585
0.79511 0.97854 103.62706 1.0774795696
1.05524 1.00011 103.55222 0.2342472272
0.88665 0.97185 102.05825 0.1757986831
0.91216 0.86936 109.23336 0.3205490468
1.05322 0.95037 111.09581 0.2373861722
0.92573 0.98047 86.4648 0.2830718715
0.99852 1.02338 100.93617 0.1296874548
1.03311 0.92856 109.73041 0.1760532918
1.0041 1.03101 111.03767 0.212057229
1.09035 0.89726 102.03861 0.461090171
0.90341 1.08321 105.72738 0.4114494627
0.95607 0.97385 92.98793 0.0924703061
1.04396 1.03236 102.45166 0.2701029495
1.0841 1.03181 117.84337 0.5992426499
0.89871 1.01486 120.95588 0.3501419189
0.99843 1.11642 99.66319 0.4894893884
0.94405 1.13682 116.16917 0.7100859286
0.99987 0.7762 123.24556 1.5855088999
0.90642 0.90661 118.70251 0.2474149339
0.99656 1.06624 109.85821 0.3116636422
0.99037 0.86525 102.00881 0.3234277094
0.90444 0.96888 106.28615 0.0919814209
1.00755 0.93959 112.566 0.1162353945
0.97171 0.83121 96.15328 0.6678166487
0.91712 1.08012 104.40536 0.3512048364
1.03145 0.82324 105.99689 0.8004912307
0.89874 1.04828 106.59266 0.2918017087
0.93389 1.16574 113.22197 0.8361895459
0.8918 1.01057 106.99175 0.2079376783
1.01046 0.94305 104.59456 0.0702434718
0.94999 1.12299 108.29982 0.5273703507
0.93336 1.13497 100.50445 0.5737568059
0.81357 1.02334 90.31183 1.0671999243
0.91928 1.01276 122.03447 0.3074734071
0.99862 0.91287 117.23084 0.2020831186
0.888 0.97479 110.31608 0.1783810626
0.91968 0.99205 101.52189 0.0778723009
0.83159 0.98023 105.48364 0.5941356033
0.99378 0.79055 117.12443 1.2292836171
0.88636 0.88257 113.44278 0.3602144583
0.81598 0.98123 97.89571 0.831244916
0.82555 0.96934 121.57318 0.7784667675
1.01873 0.99074 91.99086 0.1797052721
0.97295 0.94955 107.1748 0.0131209412
0.97697 1.01305 118.50425 0.223113022
1.00129 0.97602 107.95498 0.0644870174
0.96197 0.95647 116.81713 0.0963114354
0.98971 0.87917 91.70066 0.3596388368
0.84327 0.98505 113.74115 0.5203975664
1.02705 1.07245 110.34116 0.4151451689
1.10712 0.98266 104.9162 0.4348951657
0.92905 0.84594 110.2788 0.4648471899
1.01534 1.08557 120.88849 0.6214376876
0.96191 1.06273 116.06086 0.3421358475
0.90043 0.96499 122.64349 0.2788574401
1.0886 1.02751 101.28096 0.4262345679
0.91852 0.86219 100.63157 0.3821456463
1.0604 1.04885 102.6055 0.3804931668
1.09151 0.98 109.31555 0.3921216969
0.94831 0.92232 99.73172 0.0623024792
1.01089 0.97605 120.83221 0.2604156171
0.77978 0.98744 117.16568 1.4017339745
0.92619 0.86459 109.91218 0.3230647666
0.84484 1.01924 103.35647 0.5424956255
0.93337 1.00977 87.30438 0.2746759617
0.90959 0.92917 122.03136 0.2457726043
0.84407 0.94935 92.42078 0.6114237506
0.95842 1.16343 117.04835 0.8721825088
0.79184 0.97326 108.61082 1.1163447705
0.83554 1.01607 100.00461 0.6419185822
1.00476 1.13018 89.73988 0.6375798573
1.04765 1.02602 117.01663 0.4140182638
0.9637 0.90407 120.77333 0.2320926052
0.97479 0.82017 104.62629 0.720507514
1.00193 0.94143 117.83239 0.1733616123
1.08698 1.04716 106.02698 0.5002075017
1.20005 0.9818 88.39043 0.9862712923
0.85959 1.07044 89.58086 0.7353020643
1.12258 1.02005 101.60847 0.5654646476
0.90449 1.00356 122.00028 0.3199386655
1.05286 0.87968 111.12892 0.4275873983
0.9468 1.15181 100.05376 0.6452181124
1.14393 0.93441 100.58285 0.6185355144
0.84933 0.96866 89.73424 0.6172088015
1.03915 1.09927 104.02645 0.516736103
0.84066 0.94632 118.63899 0.5706618971
0.81716 1.04107 109.07017 0.9150823037
1.02664 0.95177 108.90291 0.1267934858
1.01493 1.16844 89.04834 0.8549347513
0.95767 0.97036 105.38023 0.0044667245
0.99517 0.83203 95.65035 0.6882688897
1.04032 0.9013 96.29963 0.2861871262
1.04608 1.07373 113.57533 0.5261383144
1.00489 1.08942 96.74275 0.3872056661
1.01766 1.02013 119.51798 0.3455507512
0.9039 0.88056 123.14125 0.4257527359
0.87231 1.06793 107.2021 0.5038724781
0.90296 0.94834 88.74313 0.3083394285
0.85068 1.05868 91.68921 0.7281485473
0.99263 1.12802 97.60893 0.5416765573
0.98682 0.7796 114.44953 1.37598987
0.91802 1.06507 111.97487 0.3374660389
1.00578 0.83172 118.06468 0.7277804127
0.91997 1.13629 121.46284 0.8465776694
0.90029 0.89354 107.91471 0.2290513872
0.83084 0.97998 119.61064 0.7052889967
0.92439 1.08231 90.30334 0.4406222345
1.00462 1.13423 101.02954 0.589187757
1.10722 0.92936 98.76463 0.4488365465
0.83688 1.01695 114.09532 0.6569589873
0.99506 0.89464 98.07291 0.1916364226
0.90671 0.8597 117.1178 0.4554297537
1.14049 0.9609 116.37641 0.7298834555
