dis_1 dis_2 ang_1 delta_har
1.29307 1.03877 131.33113 -1.3073203841
1.06556 0.80368 109.9917 0.2378491141
0.94138 1.32939 113.02155 -1.9160047264
0.73659 1.18084 101.79408 0.4918481258
1.03524 0.83827 76.4208 0.0391903844
1.10519 0.84524 119.77509 -0.0408847818
1.15002 0.96808 130.36159 -0.2580771804
1.14375 0.90364 69.65495 -0.2676303517
1.39252 0.95472 133.97201 -2.6853087286
1.33736 1.045 93.50477 -1.9527304642
0.83803 1.2595 100.62777 -0.9859532015
1.25403 0.88879 114.30835 -1.0146515742
0.75472 1.1742 101.13442 0.2780498453
0.9591 0.66692 96.5862 2.5924191405
0.92991 1.00373 80.48025 0.0029585488
1.24861 0.80679 78.74975 -0.8404718669
0.82371 1.20891 87.64773 -0.5332088871
0.78964 0.98173 112.23765 0.3855761369
0.89936 1.34697 127.76505 -2.0592762213
0.88152 1.15119 74.12119 -0.3113569163
1.18628 1.19899 86.71258 -0.8388418463
1.14253 1.22775 98.3974 -1.0643620706
1.02554 1.05527 77.65104 0.0587889198
1.09322 0.97496 130.3537 -0.0831486198
0.86198 1.19484 139.82976 -0.5573865193
1.21225 0.96067 81.55332 -0.5821275628
1.05648 0.95469 105.68611 -0.0493238087
0.97663 1.22833 83.91627 -0.7000119998
1.08047 1.19848 134.01058 -0.4875339276
0.8934 0.83571 87.75972 0.1472308555
0.92292 1.31207 76.40082 -1.5516263993
0.7485 0.96775 85.42632 0.7704848113
1.17221 0.81089 128.54775 -0.1937438832
1.31403 0.92042 81.20592 -1.6095892381
1.01435 1.2652 131.09336 -1.0176725925
0.72238 0.99528 85.02137 1.1536994535
0.95976 0.83363 87.1307 0.1244941783
0.80334 1.10608 132.81897 0.0465396897
1.09402 0.80959 122.91749 0.1234424442
0.96281 1.35062 125.44284 -2.1277831781
1.3046 0.9343 133.3486 -1.4654674233
1.15767 1.07946 126.81659 -0.3517331260
1.11885 0.80684 128.92787 0.0369065881
1.1572 1.14518 79.68444 -0.3016789961
0.92373 0.85146 119.96788 0.0431687589
1.14182 0.90628 86.72084 -0.2643959370
0.85737 1.21384 111.58864 -0.6253115393
1.05578 1.13104 117.51564 -0.2714080932
0.75821 0.88261 130.17264 0.4677216649
0.98575 1.27524 135.02134 -1.0884212697
0.84456 0.96294 115.26459 0.0934796603
0.79803 1.05757 79.56818 0.1925390054
0.70439 0.95843 126.00385 1.4361468537
0.7865 1.21611 95.15668 -0.3470151442
0.78786 0.98437 138.23749 0.0697368437
0.92328 1.22501 117.18406 -0.7737134021
1.10225 0.95876 130.72205 -0.1127136503
1.09184 1.04181 71.20641 0.0828714775
0.94431 0.81736 119.08218 0.1737961205
0.89323 1.18213 123.1951 -0.4447672459
1.14991 1.11561 123.48415 -0.4407316154
1.12808 0.84002 126.24379 -0.1121558640
0.77683 1.08586 129.07724 0.3200447704
0.86996 1.24626 84.32619 -0.9348146091
0.98574 0.63113 119.25185 3.9252708628
1.31167 1.10215 134.12725 -1.5405892203
0.89042 1.29542 131.233 -1.3823520336
0.92165 0.96132 87.34729 -0.0009320183
1.04254 1.13475 93.57183 -0.2378464372
1.36872 0.95473 99.46164 -2.4784228377
1.05115 1.06871 91.28804 -0.0579617236
0.89225 1.13627 69.75001 -0.2531236136
0.9931 0.6998 123.79431 1.5903295769
0.98484 1.37621 106.59094 -2.6270915127
0.99256 0.98292 71.99793 0.0413058935
1.12074 0.82062 88.31291 -0.0437021579
1.03672 0.97572 113.77514 -0.0212167414
1.00891 0.66748 121.57575 2.5036818319
1.40043 1.00543 78.18383 -2.6245564357
1.29274 1.03136 130.57739 -1.3127808907
0.94139 0.729 85.32347 1.0714063126
0.9436 0.84575 65.37665 0.0140991071
0.88356 0.9395 77.21929 -0.0025763834
0.9096 0.99701 130.09378 -0.0625249755
0.88688 0.97159 72.19559 -0.0162927879
1.06017 0.96953 75.74138 0.0192910239
0.82765 1.24447 95.25584 -0.8176064247
0.89095 1.19912 96.67497 -0.5881526466
1.33859 0.88679 91.08453 -2.0010792773
1.20253 1.04702 117.93701 -0.6449879320
1.2395 0.93709 88.53279 -0.8685494884
1.03546 1.00112 95.65011 -0.0159508089
0.67645 1.12579 110.01693 2.1004141743
0.99415 0.75419 138.24141 0.3802856756
1.13503 0.97821 78.66048 -0.1398011618
1.1297 0.83119 136.70854 -0.1846918002
1.12064 0.88465 93.75355 -0.1816140921
0.72948 1.06101 110.87012 1.0551779661
1.05042 1.00194 88.04922 -0.0015826818
0.94539 1.17918 132.78322 -0.4070253752
1.2726 0.92138 95.42437 -1.2224691859
1.11704 1.10767 112.70479 -0.3571475887
0.68586 1.12079 136.59592 1.5815969480
0.95159 1.08677 129.06022 -0.0844607339
1.30855 0.86629 83.22268 -1.5876039800
1.03329 1.26051 119.8481 -1.1037046298
1.11327 0.71952 112.32922 1.1151948127
1.12082 0.70738 75.93498 1.0662293073
1.0189 1.11165 111.15877 -0.1862331201
1.12483 0.95972 90.11531 -0.1856945434
1.31428 0.97809 74.4241 -1.4204721767
0.72921 1.00025 119.29992 1.0615608087
0.75794 1.01027 120.89122 0.6470430246
1.27974 1.15686 82.97023 -1.2264200397
0.82709 1.17751 79.43078 -0.3721281764
1.40022 0.97904 88.27706 -2.8550632222
0.70325 0.96705 88.70766 1.5725200902
0.92815 1.24024 106.14256 -0.9302728038
0.84402 0.85503 132.37889 -0.0748768575
0.77047 1.10809 81.52526 0.2864977472
1.2303 0.82677 103.96411 -0.6706773928
0.68849 1.03907 71.55029 1.6784823441
1.03271 0.71365 111.50352 1.3735748441
1.16524 0.80037 130.22446 -0.1126710552
0.75995 1.15465 92.06967 0.2743464814
1.23762 1.12478 110.47623 -1.1504782516
0.96638 1.11726 80.43655 -0.1084240930
1.03749 1.16185 73.23988 -0.1157001857
1.19575 1.12894 102.97065 -0.8189252326
1.32297 0.99318 99.97051 -1.8217689182
0.75216 0.94037 92.28039 0.7596418532
0.97209 1.16013 137.65778 -0.2890281365
0.92566 1.33783 87.43786 -1.9553632654
0.76371 0.89335 111.83476 0.6318673665
0.89848 0.71654 120.35077 1.2507555670
0.8942 1.29815 135.21349 -1.4044782973
0.91547 1.36729 120.13683 -2.4217175020
1.044 1.31186 97.00074 -1.6705362849
1.01011 1.13009 123.12745 -0.2010302388
0.85916 1.23681 97.69565 -0.8373360905
0.93053 1.31137 91.92207 -1.6408783568
1.0177 1.12331 92.53489 -0.1785098520
1.19462 0.75083 111.87889 0.2348338679
1.05417 0.70377 103.87057 1.5580824394
1.03829 1.00501 120.92225 -0.0147014398
1.14902 0.90939 87.45253 -0.2963155658
0.99205 1.23483 83.68891 -0.7305830197
1.20496 1.21107 79.21976 -0.7885880624
1.09455 1.17176 115.27359 -0.5576219901
1.05313 1.10109 97.34793 -0.1638816643
1.26592 1.10497 124.42142 -1.2324145840
0.69462 0.97623 105.86522 1.8180449602
0.6972 1.06333 92.54191 1.6406764829
0.78638 1.2025 75.71551 -0.3829145781
1.16771 0.82539 103.1955 -0.2364882502
0.90239 1.14138 108.94194 -0.2707211515
1.08417 1.02723 83.3573 -0.0124017701
0.81621 1.14495 108.35721 -0.0695633894
0.97117 1.2141 121.6304 -0.6694834927
1.31811 1.03115 123.74045 -1.7130795030
1.35028 1.02163 82.99641 -1.9392210490
0.99388 1.15905 92.2356 -0.3245159293
0.98977 0.70227 137.59066 1.2323748216
0.89497 1.04536 125.85669 -0.0361919060
1.12314 0.88461 121.57137 -0.1702011517
1.05695 0.62719 137.44443 3.7354904212
1.04018 1.36579 77.56826 -2.0095093866
0.84497 0.89642 120.63124 0.0584262624
0.78187 1.05857 113.80677 0.4071789135
1.04552 1.04077 121.71914 -0.0357803286
0.82238 0.7995 105.94204 0.5156245673
1.03309 0.75528 139.23214 0.3633828085
1.0064 1.36952 98.97347 -2.4812855325
0.99128 1.24294 96.20754 -0.9216600843
1.11243 1.21529 84.38576 -0.6210034956
1.0781 0.73507 65.07131 0.5842344953
0.77017 1.04679 99.21461 0.5209526282
1.02011 0.69426 99.56818 1.8033488902
1.22794 1.08542 96.01283 -0.8622829815
0.88439 0.74224 127.02985 0.7309375853
0.93589 0.72947 120.85734 1.0193338688
1.03587 0.86513 106.07651 0.0346188670
0.77524 1.06584 94.98724 0.4283074831
0.89437 0.97541 134.10127 -0.1278100512
0.90274 1.31812 83.05743 -1.6927917508
0.90911 1.05744 137.32923 -0.1366502871
1.16659 0.87766 79.27228 -0.3784058035
0.87684 0.89805 114.46694 0.0324961569
1.39885 0.95936 95.99654 -2.9437345264
0.94073 1.20686 107.49711 -0.6632690615
0.86516 0.99329 107.44633 0.0562660240
1.0079 0.79611 69.02808 0.1938608831
1.22685 0.79697 90.52464 -0.5278128044
1.16113 0.78939 69.07926 -0.2191716443
0.89568 0.82138 87.8057 0.2047890224
0.92175 1.02595 110.30833 -0.0119230218
1.17805 0.77967 70.55875 -0.2390058039
1.24795 0.82322 139.15174 -0.8483985306
0.69778 1.08251 92.72604 1.5865521045
0.7833 1.11844 112.83428 0.2602160886
0.90344 0.90492 90.24793 0.0142269297
1.13267 0.95921 128.12611 -0.2014877726
1.25922 0.84641 124.05895 -0.9564523325
1.00647 0.70188 73.07251 1.4428501717
0.89484 1.24182 102.2292 -0.9286653285
1.1233 1.13739 79.82415 -0.1813812618
0.91581 1.08504 88.40651 -0.0877358478
1.23029 0.97225 124.96161 -0.7734138494
0.98886 0.96653 91.21714 0.0064861585
0.94027 1.31684 78.27395 -1.5849829138
0.98698 1.0746 111.44191 -0.0782967735
0.88697 0.74323 103.09844 0.9227871881
0.76972 1.11599 131.53668 0.2891258701
0.98472 1.13662 109.24356 -0.2680276854
1.32398 0.99107 134.86759 -1.6372404302
0.74609 0.94461 139.2488 0.3885807781
0.81308 1.00127 75.94277 0.1542635660
0.91242 0.83401 116.80119 0.1156843444
0.82885 1.10702 127.75169 -0.0218962354
0.87197 0.98618 104.69729 0.0449924126
0.90218 0.90408 105.84162 0.0225047568
0.97269 0.9469 68.24542 -0.0048576427
1.29557 0.94758 97.1123 -1.4757365756
0.82147 1.25253 127.77781 -0.8070718582
1.10198 1.03609 98.21327 -0.1538060428
1.27019 1.01306 108.35747 -1.2371678235
1.13746 1.0433 129.74739 -0.1994406989
0.97804 1.31529 92.67622 -1.6646032486
1.16535 0.76582 127.95484 0.1836668275
1.24945 0.98828 99.79855 -1.0024530790
0.76496 0.92422 142.28913 0.0430171655
0.76446 1.02731 116.07452 0.5974061413
0.5942 1.05868 104.83154 5.9571774307
1.26195 1.10671 115.52625 -1.2970840055
1.04262 1.40019 75.92086 -2.4859155666
1.38682 0.93818 106.61789 -2.7940349087
0.89807 1.30259 125.03762 -1.4956303903
1.0074 1.27597 105.23186 -1.2914627664
0.86135 1.0323 84.79855 0.0202081424
0.93195 1.31338 79.01922 -1.5662279346
1.33624 1.02427 108.74156 -2.0489650075
0.7437 0.98654 85.56618 0.8267647684
0.85607 0.99717 67.08969 -0.0147461243
0.92071 0.83431 135.08092 -0.1277956248
0.93196 1.19798 116.73993 -0.5778206760
1.32591 0.97346 129.31432 -1.7408632400
0.9556 1.20655 74.87452 -0.5047148488
1.15401 0.84588 79.58886 -0.2884857565
1.12378 0.808 102.25844 0.0495286030
0.9007 0.89436 114.89613 0.0117676258
1.32018 1.10367 83.90648 -1.5693614986
1.14509 0.83893 89.21709 -0.2038506556
1.24703 1.02512 79.92404 -0.7411154592
1.11818 0.91443 72.61496 -0.1585290231
0.84317 1.11085 122.20867 -0.0550808706
0.91896 1.2563 84.21199 -1.0098005924
0.91743 0.79845 128.73474 0.1558331890
1.03061 0.62431 109.55012 4.2985057201
1.06954 1.00891 87.93621 -0.0225084384
0.72817 1.07076 125.68701 0.9845614071
1.06016 0.68406 101.06708 2.0274708206
1.14303 0.89494 71.55806 -0.2716209548
1.34901 0.92426 73.80011 -2.0098487239
1.25983 0.99104 80.58764 -0.9074030206
1.02335 0.78372 82.71908 0.3560061819
1.13368 0.92882 123.81821 -0.2224375172
0.88712 1.17119 110.91107 -0.4008257383
0.99362 0.93779 129.03881 -0.0444627256
0.9883 0.96319 84.99506 0.0132954269
0.79353 1.11746 121.67139 0.1682216995
0.82973 1.09545 91.88109 0.0101494231
1.0067 0.81424 78.82013 0.1601267125
1.15853 0.81933 97.35115 -0.1744897522
1.31495 0.97366 107.13449 -1.7416026965
1.07133 1.32856 84.65531 -1.6665728918
1.06174 0.90922 137.1601 -0.1363463128
1.06361 1.16896 83.65945 -0.2846174579
0.85886 1.10385 98.79531 -0.0857789421
0.80509 1.2314 127.88376 -0.5453796992
1.07039 1.29598 94.5778 -1.4758652567
0.6211 1.00585 112.90136 4.4567045296
1.15917 0.79877 99.58938 -0.0551471757
1.07547 1.33403 134.19374 -1.7800473539
0.6907 1.06457 114.38993 1.8536006130
1.25088 0.89891 124.40583 -0.9567848079
0.86996 0.9744 140.78724 -0.2659282261
1.1722 0.84747 138.98783 -0.4140091773
1.01628 1.24447 106.90274 -0.9875799103
0.97212 0.65712 128.64027 2.7228404078
0.82734 1.25768 96.40301 -0.9374905661
0.63919 1.06499 141.11311 3.0668198504
1.06083 0.66358 147.47651 1.8775658000
1.00738 0.71671 102.83258 1.3280136261
0.87851 1.17853 82.48533 -0.4423109606
1.17395 0.90365 126.59978 -0.3995523736
1.16929 0.9261 82.96752 -0.3718525264
0.69475 0.99315 86.59055 1.7418909349
0.96222 1.13046 138.96046 -0.2035752343
1.22307 0.84634 83.17909 -0.7147869038
0.74233 1.00476 140.31568 0.4683450125
0.83515 0.90754 112.16408 0.1348659290
1.28647 0.85888 87.05896 -1.3272925009
0.79237 1.03213 70.31094 0.1981893901
1.23162 1.0766 86.24392 -0.7241929127
0.86192 1.11754 102.5952 -0.1313978471
1.18098 1.18947 77.33026 -0.5047358601
1.00122 1.36802 103.42047 -2.4899228239
0.96749 0.69116 121.0572 1.8198099487
1.30929 1.08878 76.08472 -1.2127685839
1.2868 0.87602 93.95349 -1.3556125672
1.08272 0.80787 127.4307 0.1250504626
0.94708 1.33391 119.88107 -1.9414148251
0.8867 1.17276 131.04432 -0.3909480622
0.96506 1.34911 124.5593 -2.1145778704
0.86659 1.17404 106.31539 -0.3925748753
1.23669 1.10285 108.69907 -1.0671513952
0.86382 0.86515 96.58166 0.1215895049
1.10132 0.83142 104.62631 0.0128894128
1.08579 1.37112 77.70671 -2.0443458023
0.93639 1.3293 89.76076 -1.8496071625
1.2346 0.92307 97.52876 -0.8708736261
0.79597 0.92568 135.83548 0.0216951516
0.98995 1.3241 86.90478 -1.6948316617
0.79353 1.24426 97.06941 -0.6265198958
0.7119 0.92541 126.58349 1.2499391642
1.1989 0.95122 133.57773 -0.5139423843
1.02827 1.12203 73.55164 -0.0019574541
0.99627 1.16097 133.99648 -0.2749848475
0.81382 1.10094 126.98225 0.0621313870
0.88417 1.00653 121.07852 0.0035755733
0.67525 1.08716 118.42067 2.2246576187
0.97666 0.79286 143.76698 -0.1549849380
0.87077 1.0217 83.58738 0.0124868139
0.76259 0.90203 130.25119 0.4163556902
0.95391 1.36702 101.76849 -2.4638782492
1.11982 0.76723 100.00134 0.3831082795
0.91858 1.24805 96.97841 -0.9880499334
1.19784 0.92629 125.77368 -0.5432340461
1.25534 1.05421 133.62256 -0.8987013132
0.86861 1.03147 85.00383 0.0105725220
1.19159 1.16562 102.57528 -0.9564833126
0.95837 1.23188 84.95038 -0.7591666186
1.15094 0.75203 130.37409 0.3783931616
0.81241 0.87229 141.02689 -0.2490204866
1.07601 0.90139 80.34889 -0.0669216513
0.87369 1.0864 123.19748 -0.0623916173
1.08434 0.83646 78.59697 -0.0273333548
0.79091 1.1452 67.9252 -0.1596989470
1.06731 0.75748 113.97172 0.6432950804
1.26796 1.1282 130.27119 -1.2182213902
0.93589 1.17913 87.17792 -0.4348448246
1.28912 0.82671 100.79872 -1.2553960702
1.27749 1.14952 79.40484 -1.0674783438
0.84676 1.27593 122.35967 -1.1277210067
1.23978 0.85522 113.96414 -0.8252231308
1.18038 1.01528 74.07709 -0.2359846282
1.08674 1.18854 116.03757 -0.6350493223
1.00759 0.83842 135.67927 -0.0732790855
1.28192 1.06644 77.3308 -0.9702876397
0.63524 1.09237 89.3038 3.5749580252
0.77211 0.9604 68.93316 0.4153029874
1.04172 0.69244 142.83789 1.2964738058
1.02925 0.89513 128.86558 -0.0468965611
0.80034 0.97543 72.14105 0.2143621346
1.02847 1.0676 114.28026 -0.0779323790
1.03074 0.77301 75.37016 0.3875798208
0.97955 0.9313 136.17266 -0.1351413249
0.90984 0.78208 117.60432 0.4101671495
1.19199 0.94086 86.0315 -0.5016187087
1.12762 0.92899 112.92906 -0.2207569348
0.85349 1.04143 84.60921 0.0252799027
1.04447 1.275 77.38791 -0.9230456572
1.07965 0.70252 106.29923 1.5472425473
1.14573 0.79761 108.75018 0.0400144749
0.98152 1.15066 81.74159 -0.2170397197
1.0169 1.0653 105.27979 -0.0751136317
0.94365 0.77773 118.29875 0.4462832836
0.87376 0.94752 120.26003 0.0058829612
0.88515 0.88903 134.23439 -0.1884840515
1.04984 1.31501 80.541 -1.4086698521
1.18905 0.74877 138.53301 0.0999531993
1.10612 0.89049 127.57066 -0.1335284461
0.67403 1.09475 73.50141 1.9406033032
1.18431 0.99867 116.74357 -0.4966561289
0.80999 0.8768 111.94495 0.2753047472
1.21607 0.75843 103.67257 -0.0359254778
1.07209 0.94334 120.19302 -0.0618222962
0.6842 1.03417 78.41749 1.8869590492
0.93361 0.90371 85.12684 -0.0005426337
0.86252 0.78503 107.73838 0.4875402960
1.22284 1.10997 93.18808 -0.8382108018
1.02037 1.2427 96.74233 -0.9252173641
1.10031 0.75654 82.67133 0.4633453689
1.31732 0.90885 88.54186 -1.7066439303
1.10488 0.67113 87.22642 2.1880601404
1.36712 0.92886 80.61761 -2.3115355682
0.90204 0.89964 134.71115 -0.1960393513
0.98701 1.13201 130.33133 -0.1795136271
0.9083 0.72821 117.75336 1.0683780549
0.85512 1.22079 127.49709 -0.6488607501
0.85791 0.96205 94.65916 0.0677578305
0.85936 0.87095 82.77613 0.0985672593
0.83945 1.04166 99.22384 0.0900676887
0.80471 1.07904 125.01997 0.1673923459
1.13019 0.95034 86.70734 -0.1956941087
0.86496 1.12576 115.12836 -0.1526618042
0.87938 0.79203 125.38604 0.2577260159
1.17677 0.72633 111.00558 0.7141764867
0.86093 0.95732 119.64016 0.0330726056
1.05098 0.99507 134.02608 -0.0271937215
1.05673 0.96675 88.03702 -0.0201622919
1.14827 1.19858 129.22251 -0.7490345175
1.38306 0.97457 131.79481 -2.5434827043
0.86093 1.07977 131.00779 -0.0742160124
0.95895 0.97867 83.82589 0.0108074217
0.96109 0.82632 101.334 0.1767993032
0.81512 1.12769 119.13212 0.0092219847
1.04406 1.03712 120.87931 -0.0340726360
0.82785 0.92487 129.57055 0.0044689669
1.09677 1.07351 94.1984 -0.1609668930
1.08427 1.2825 98.13316 -1.3990807614
1.15586 1.13424 106.60678 -0.6227815112
0.95298 0.68353 112.82145 2.0831647247
1.2394 0.98048 132.53987 -0.7871970491
1.0163 1.3194 97.73461 -1.7598239705
1.14093 1.2567 81.12423 -0.9152085266
0.7881 0.99192 87.45531 0.3656536599
1.21229 1.14927 117.03653 -1.0173365013
1.04019 0.69998 75.8545 1.4613842772
1.18431 0.93943 133.39212 -0.4388875458
1.22875 0.81281 98.95869 -0.6040757922
0.66706 1.06887 85.40907 2.3970807268
0.95139 1.38422 105.67814 -2.7516525326
1.07094 0.67423 142.20459 1.7953218772
1.15623 1.11161 74.96579 -0.1275865554
1.09641 0.81768 111.79576 0.0951588715
0.75823 1.08179 132.48116 0.4613056925
1.10074 1.34433 76.69478 -1.6462114512
0.81894 1.06805 68.03896 -0.0099192214
0.87529 0.96699 130.20516 -0.0731563203
1.39681 1.0385 84.6198 -2.6636807289
1.06725 0.63485 104.40288 3.7610552970
0.84212 1.09422 104.28134 -0.0067997398
0.80322 0.84133 129.63983 0.1687617441
0.80766 1.00625 89.67592 0.2373396239
0.82507 1.06946 75.90696 0.0241668600
0.98404 0.65832 91.73346 2.8528233801
0.9281 1.18829 91.35662 -0.5107341559
0.96181 0.88754 125.44349 -0.0365844814
0.76627 0.93229 97.61285 0.6084654365
0.78643 1.20723 138.88103 -0.3654754159
0.78877 1.14468 123.32878 0.0995250530
0.92135 0.9774 81.53173 -0.0014240678
0.97052 0.99448 107.56511 -0.0025425015
1.22756 0.95224 121.36207 -0.7771540543
1.12983 0.91309 139.38038 -0.2671006115
1.17335 0.72934 131.47449 0.5820489070
1.18629 1.08753 102.29449 -0.6264609129
0.67209 1.04477 75.66513 2.1738961166
0.9035 1.20049 100.1025 -0.6073961985
1.13718 0.91951 103.62278 -0.2655627816
1.10543 0.99206 107.17409 -0.1593011821
1.12139 0.86382 131.21294 -0.1687507470
0.82953 1.02162 87.06769 0.1177482711
1.03414 1.05727 85.6234 0.0042139801
0.88289 1.22122 109.74073 -0.7337049279
0.9181 0.9304 125.40286 -0.0563493592
1.16434 0.75737 71.44688 0.0428663995
1.16241 0.74312 85.78675 0.3926540389
1.18713 1.05912 119.89979 -0.5448124417
0.94646 0.81577 91.30861 0.2139082016
1.12856 0.86316 104.12177 -0.1722244426
0.97431 0.8678 97.87457 0.0501389493
1.03606 0.9702 138.55492 -0.0832666927
1.22422 1.03709 134.81815 -0.6238574662
0.99878 0.76838 128.74417 0.4438029206
1.08849 1.02856 71.13678 0.0770992183
0.71785 1.13513 99.47723 1.0330800374
0.90584 0.84087 121.56235 0.0590215826
1.12145 0.87886 109.68556 -0.1668091735
1.22838 1.16319 74.55552 -0.5704378645
1.10341 1.11577 89.13768 -0.2186773578
1.31596 1.03503 119.59343 -1.7355488327
1.23984 0.97297 95.21465 -0.8927794494
0.90586 0.87907 69.91703 -0.0113922527
1.07671 0.82807 69.7317 -0.0416898080
1.17165 0.72835 107.85415 0.7013018599
0.94681 1.22504 92.39331 -0.7655785616
0.98261 0.85805 108.98103 0.0718805181
0.79829 1.052 100.01968 0.2814696035
1.1197 1.25219 76.68186 -0.7105211178
0.90934 0.7775 136.51692 0.1209168565
1.2706 0.98098 93.23092 -1.1635730610
0.92663 0.7313 102.06532 1.0805548944
1.05788 1.33745 132.98124 -1.8355839110
1.03887 1.05264 119.89445 -0.0478285150
1.15577 0.85887 101.55449 -0.2855924704
1.14825 0.73727 115.09241 0.6813360746
0.81143 1.07705 74.88972 0.0533996471
1.07705 0.74076 134.9305 0.6366815238
0.95465 1.08045 116.68919 -0.0805846712
1.34028 1.03459 93.46677 -1.9881467530
1.0388 0.59979 118.69906 5.5908371672
0.86925 1.25711 80.85555 -1.0344008525
0.61925 1.03564 126.49205 4.4047263168
0.99387 0.72839 72.22006 0.9505563614
0.83399 1.06507 130.61875 0.0074728888
1.06681 0.72844 70.94524 0.8032625839
0.92571 1.28425 97.27675 -1.3531749929
1.13595 1.22136 79.08862 -0.5840321271
1.15014 0.96856 96.76002 -0.3114070801
1.44545 1.0179 75.02534 -3.3108851657
0.86151 0.98679 112.43916 0.0602841013
0.74044 1.07294 123.74247 0.8107183552
0.98965 1.02222 70.96617 0.0627417986
0.8414 0.98336 104.20721 0.1193337459
0.93665 1.03688 67.85746 -0.0033338107
0.92928 1.32591 114.42487 -1.8604655193
0.7078 0.99886 90.30658 1.4663960409
1.36701 1.02425 82.78072 -2.1705934930
1.03564 1.29133 106.68884 -1.4856615879
0.63103 0.99154 111.20506 3.9869289353
0.83743 1.22875 69.14016 -0.8267377838
0.99028 0.97832 134.68447 -0.0608176933
0.88627 1.07116 101.35712 -0.0490771905
1.04612 0.85631 119.86326 0.0333779069
1.01057 1.2698 133.97341 -1.0290176974
0.8968 1.01126 83.60268 -0.0011853349
0.67405 1.06423 144.71054 1.6959871089
1.01545 0.98136 130.13255 -0.0169845639
1.04629 1.07047 107.66172 -0.1105567130
0.83677 1.19507 122.72095 -0.4180988375
0.95144 1.12657 78.53421 -0.1460958389
0.99382 1.0757 99.08643 -0.0775837473
0.97121 1.31835 135.67395 -1.5763012691
