dis_1 dis_2 ang_1 delta_int
1.14253 1.22775 98.3974 -0.0921866248
1.02554 1.05527 77.65104 -0.1622006127
1.09322 0.97496 130.3537 0.0840330974
0.86198 1.19484 139.82976 0.1333259276
1.21225 0.96067 81.55332 -0.2030240401
1.05648 0.95469 105.68611 0.0036787742
0.97663 1.22833 83.91627 -0.1943309414
1.08047 1.19848 134.01058 0.1734628974
0.8934 0.83571 87.75972 0.1134700401
0.92292 1.31207 76.40082 -0.3315522815
0.7485 0.96775 85.42632 0.1304876520
1.17221 0.81089 128.54775 0.0727016646
1.31403 0.92042 81.20592 -0.2512483308
1.01435 1.2652 131.09336 0.1644073369
0.72238 0.99528 85.02137 0.1238976390
0.95976 0.83363 87.1307 0.0740913506
0.80334 1.10608 132.81897 0.0258931013
1.09402 0.80959 122.91749 0.0170095785
0.96281 1.35062 125.44284 0.1486089481
1.3046 0.9343 133.3486 0.1826729808
1.15767 1.07946 126.81659 0.1217709364
1.11885 0.80684 128.92787 0.0352027074
1.1572 1.14518 79.68444 -0.3164658895
0.92373 0.85146 119.96788 -0.0610381360
1.14182 0.90628 86.72084 -0.0799078927
0.85737 1.21384 111.58864 0.0477989851
1.05578 1.13104 117.51564 0.0645782196
0.75821 0.88261 130.17264 -0.1952315559
0.98575 1.27524 135.02134 0.1878788576
0.84456 0.96294 115.26459 -0.0309851198
0.79803 1.05757 79.56818 0.0380864029
0.70439 0.95843 126.00385 -0.1328816686
0.7865 1.21611 95.15668 -0.0129263649
0.78786 0.98437 138.23749 -0.1053340072
0.92328 1.22501 117.18406 0.0746597764
1.10225 0.95876 130.72205 0.0835205392
1.09184 1.04181 71.20641 -0.2877301772
0.94431 0.81736 119.08218 -0.0610775443
0.89323 1.18213 123.1951 0.0814261809
1.14991 1.11561 123.48415 0.1068642425
1.12808 0.84002 126.24379 0.0488415577
0.77683 1.08586 129.07724 0.0001233776
0.86996 1.24626 84.32619 -0.1403765835
0.98574 0.63113 119.25185 0.0169117155
1.31167 1.10215 134.12725 0.1957596554
0.89042 1.29542 131.233 0.1636212773
0.92165 0.96132 87.34729 0.0204656396
1.04254 1.13475 93.57183 -0.0861259788
1.36872 0.95473 99.46164 -0.0468130842
1.05115 1.06871 91.28804 -0.0832066063
0.89225 1.13627 69.75001 -0.1896246083
0.9931 0.6998 123.79431 -0.0929350118
0.98484 1.37621 106.59094 0.0136601846
0.99256 0.98292 71.99793 -0.0789296408
1.12074 0.82062 88.31291 -0.0193954502
1.03672 0.97572 113.77514 0.0215181138
1.00891 0.66748 121.57575 -0.0588717934
1.40043 1.00543 78.18383 -0.4169185408
1.29274 1.03136 130.57739 0.1685266157
0.94139 0.729 85.32347 0.1648739963
0.9436 0.84575 65.37665 0.2423750853
0.88356 0.9395 77.21929 0.1047710295
0.9096 0.99701 130.09378 -0.0042159489
0.88688 0.97159 72.19559 0.0796400216
1.06017 0.96953 75.74138 -0.1273620537
0.82765 1.24447 95.25584 -0.0304820227
0.89095 1.19912 96.67497 -0.0327231176
1.33859 0.88679 91.08453 -0.1110805718
1.20253 1.04702 117.93701 0.0769424697
1.2395 0.93709 88.53279 -0.1275584857
1.03546 1.00112 95.65011 -0.0320504785
0.67645 1.12579 110.01693 0.0341780617
0.99415 0.75419 138.24141 -0.1178486981
1.13503 0.97821 78.66048 -0.1858254012
1.1297 0.83119 136.70854 0.0606769085
1.12064 0.88465 93.75355 -0.0274576053
0.72948 1.06101 110.87012 -0.0033431909
1.05042 1.00194 88.04922 -0.0724498730
0.94539 1.17918 132.78322 0.1264227840
1.2726 0.92138 95.42437 -0.0644468030
1.11704 1.10767 112.70479 0.0398466049
0.68586 1.12079 136.59592 -0.0023988535
0.95159 1.08677 129.06022 0.0682616746
1.30855 0.86629 83.22268 -0.1875580727
1.03329 1.26051 119.8481 0.0965118542
1.11327 0.71952 112.32922 0.0140421384
1.12082 0.70738 75.93498 0.0308624507
1.0189 1.11165 111.15877 0.0284194254
1.12483 0.95972 90.11531 -0.0758901020
1.31428 0.97809 74.4241 -0.4133397085
0.72921 1.00025 119.29992 -0.0602097293
0.75794 1.01027 120.89122 -0.0484321193
1.27974 1.15686 82.97023 -0.3408099025
0.82709 1.17751 79.43078 -0.1054301575
1.40022 0.97904 88.27706 -0.2090084326
0.70325 0.96705 88.70766 0.1247795394
0.92815 1.24024 106.14256 0.0169774376
0.84402 0.85503 132.37889 -0.1659679685
0.77047 1.10809 81.52526 0.0060617809
1.2303 0.82677 103.96411 0.0199288058
0.68849 1.03907 71.55029 0.1995484115
1.03271 0.71365 111.50352 -0.0177876088
1.16524 0.80037 130.22446 0.0679768288
0.75995 1.15465 92.06967 0.0000454436
1.23762 1.12478 110.47623 0.0227242314
0.96638 1.11726 80.43655 -0.1451880242
1.03749 1.16185 73.23988 -0.3346985388
1.19575 1.12894 102.97065 -0.0381560346
1.32297 0.99318 99.97051 -0.0493266262
0.75216 0.94037 92.28039 0.0886008672
0.97209 1.16013 137.65778 0.1450641227
0.92566 1.33783 87.43786 -0.1747337793
0.76371 0.89335 111.83476 -0.0631524318
0.89848 0.71654 120.35077 -0.1412526763
0.8942 1.29815 135.21349 0.1857141929
0.91547 1.36729 120.13683 0.1240394117
1.044 1.31186 97.00074 -0.0952013921
1.01011 1.13009 123.12745 0.0835007200
0.85916 1.23681 97.69565 -0.0226545062
0.93053 1.31137 91.92207 -0.1121555783
1.0177 1.12331 92.53489 -0.0817075788
1.19462 0.75083 111.87889 0.0466416765
1.05417 0.70377 103.87057 0.0142821076
1.03829 1.00501 120.92225 0.0456263867
1.14902 0.90939 87.45253 -0.0808649818
0.99205 1.23483 83.68891 -0.2099348611
1.20496 1.21107 79.21976 -0.4030517288
1.09455 1.17176 115.27359 0.0583060148
1.05313 1.10109 97.34793 -0.0520934883
1.26592 1.10497 124.42142 0.1248966999
0.69462 0.97623 105.86522 -0.0058813080
0.6972 1.06333 92.54191 0.0538778737
0.78638 1.2025 75.71551 -0.1296666453
1.16771 0.82539 103.1955 0.0127617810
0.90239 1.14138 108.94194 0.0225184465
1.08417 1.02723 83.3573 -0.1390352849
0.81621 1.14495 108.35721 0.0237213818
0.97117 1.2141 121.6304 0.0954605327
1.31811 1.03115 123.74045 0.1286268765
1.35028 1.02163 82.99641 -0.3008805580
0.99388 1.15905 92.2356 -0.0873781666
0.98977 0.70227 137.59066 -0.1545851887
0.89497 1.04536 125.85669 0.0181680259
1.12314 0.88461 121.57137 0.0493632381
1.05695 0.62719 137.44443 0.0237286636
1.04018 1.36579 77.56826 -0.4312357819
0.84497 0.89642 120.63124 -0.0816034981
0.78187 1.05857 113.80677 -0.0020109453
1.04552 1.04077 121.71914 0.0604880497
0.82238 0.7995 105.94204 -0.0260347226
1.03309 0.75528 139.23214 -0.0756524891
1.0064 1.36952 98.97347 -0.0687882132
0.99128 1.24294 96.20754 -0.0740778639
1.11243 1.21529 84.38576 -0.2574842476
1.0781 0.73507 65.07131 0.0928523933
0.77017 1.04679 99.21461 0.0203787146
1.02011 0.69426 99.56818 0.0340962461
1.22794 1.08542 96.01283 -0.1018549610
0.88439 0.74224 127.02985 -0.1849609008
0.93589 0.72947 120.85734 -0.1116319743
1.03587 0.86513 106.07651 0.0037886091
0.77524 1.06584 94.98724 0.0233149251
0.89437 0.97541 134.10127 -0.0316660691
0.90274 1.31812 83.05743 -0.2156139819
0.90911 1.05744 137.32923 0.0429269633
1.16659 0.87766 79.27228 -0.1321123802
0.87684 0.89805 114.46694 -0.0430291960
1.39885 0.95936 95.99654 -0.0911072745
0.94073 1.20686 107.49711 0.0211181225
0.86516 0.99329 107.44633 -0.0028510114
1.0079 0.79611 69.02808 0.1535563681
1.22685 0.79697 90.52464 -0.0458550124
1.16113 0.78939 69.07926 -0.1242559401
0.89568 0.82138 87.8057 0.1202627142
0.92175 1.02595 110.30833 0.0067886901
1.17805 0.77967 70.55875 -0.1316633822
1.24795 0.82322 139.15174 0.1585507936
0.69778 1.08251 92.72604 0.0458419127
0.7833 1.11844 112.83428 0.0216835635
0.90344 0.90492 90.24793 0.0529057373
1.13267 0.95921 128.12611 0.0907391045
1.25922 0.84641 124.05895 0.1124458119
1.00647 0.70188 73.07251 0.2300565690
0.89484 1.24182 102.2292 -0.0020398275
1.1233 1.13739 79.82415 -0.2843712379
0.91581 1.08504 88.40651 -0.0455965694
1.23029 0.97225 124.96161 0.1168158948
0.98886 0.96653 91.21714 -0.0161493264
0.94027 1.31684 78.27395 -0.3142919244
0.98698 1.0746 111.44191 0.0232428960
0.88697 0.74323 103.09844 0.0033407252
0.76972 1.11599 131.53668 0.0213657392
0.98472 1.13662 109.24356 0.0215713896
1.32398 0.99107 134.86759 0.2018505801
0.74609 0.94461 139.2488 -0.1858729514
0.81308 1.00127 75.94277 0.1060532240
0.91242 0.83401 116.80119 -0.0617439275
0.82885 1.10702 127.75169 0.0335437967
0.87197 0.98618 104.69729 0.0007958585
0.90218 0.90408 105.84162 -0.0065759545
0.97269 0.9469 68.24542 -0.0035176279
1.29557 0.94758 97.1123 -0.0607048211
0.82147 1.25253 127.77781 0.1204931627
1.10198 1.03609 98.21327 -0.0426126064
1.27019 1.01306 108.35747 0.0209923908
1.13746 1.0433 129.74739 0.1229825236
0.97804 1.31529 92.67622 -0.1231154797
1.16535 0.76582 127.95484 0.0566770358
1.24945 0.98828 99.79855 -0.0421020817
0.76496 0.92422 142.28913 -0.2083049732
0.76446 1.02731 116.07452 -0.0234431685
0.5942 1.05868 104.83154 0.3784574078
1.26195 1.10671 115.52625 0.0629127783
1.04262 1.40019 75.92086 -0.4955354134
1.38682 0.93818 106.61789 0.0259088337
0.89807 1.30259 125.03762 0.1356765650
1.0074 1.27597 105.23186 -0.0024714712
0.86135 1.0323 84.79855 0.0116892978
0.93195 1.31338 79.01922 -0.2933563851
1.33624 1.02427 108.74156 0.0229837554
0.7437 0.98654 85.56618 0.1161305991
0.85607 0.99717 67.08969 0.0986550253
0.92071 0.83431 135.08092 -0.1252951640
0.93196 1.19798 116.73993 0.0658724679
1.32591 0.97346 129.31432 0.1667793906
0.9556 1.20655 74.87452 -0.2818140606
1.15401 0.84588 79.58886 -0.0954305246
1.12378 0.808 102.25844 0.0111996282
0.9007 0.89436 114.89613 -0.0377712411
1.32018 1.10367 83.90648 -0.3147477852
1.14509 0.83893 89.21709 -0.0367652096
1.24703 1.02512 79.92404 -0.2931480482
1.11818 0.91443 72.61496 -0.1635110114
0.84317 1.11085 122.20867 0.0347521420
0.91896 1.2563 84.21199 -0.1744424619
0.91743 0.79845 128.73474 -0.1289847367
1.03061 0.62431 109.55012 0.1290389278
1.06954 1.00891 87.93621 -0.0865198721
0.72817 1.07076 125.68701 -0.0269886760
1.06016 0.68406 101.06708 0.0332379481
1.14303 0.89494 71.55806 -0.1859978298
1.34901 0.92426 73.80011 -0.4164292068
1.25983 0.99104 80.58764 -0.2691276211
1.02335 0.78372 82.71908 0.0753640671
1.13368 0.92882 123.81821 0.0696186938
0.88712 1.17119 110.91107 0.0351092524
0.99362 0.93779 129.03881 0.0089594277
0.9883 0.96319 84.99506 -0.0231695688
0.79353 1.11746 121.67139 0.0266360715
0.82973 1.09545 91.88109 -0.0046104989
1.0067 0.81424 78.82013 0.0847850376
1.15853 0.81933 97.35115 -0.0045392342
1.31495 0.97366 107.13449 0.0196234733
1.07133 1.32856 84.65531 -0.2879651775
1.06174 0.90922 137.1601 0.0461633356
1.06361 1.16896 83.65945 -0.2130690154
0.85886 1.10385 98.79531 -0.0025399258
0.80509 1.2314 127.88376 0.1068181755
1.07039 1.29598 94.5778 -0.1296356672
0.6211 1.00585 112.90136 0.1145322704
1.15917 0.79877 99.58938 0.0068514432
1.07547 1.33403 134.19374 0.1989341786
0.6907 1.06457 114.38993 -0.0097875611
1.25088 0.89891 124.40583 0.1144966629
0.86996 0.9744 140.78724 -0.0586320585
1.1722 0.84747 138.98783 0.1071891767
1.01628 1.24447 106.90274 0.0092804920
0.97212 0.65712 128.64027 -0.1165648521
0.82734 1.25768 96.40301 -0.0245987069
0.63919 1.06499 141.11311 -0.0195415410
1.06083 0.66358 147.47651 -0.0879647627
1.00738 0.71671 102.83258 0.0118691663
0.87851 1.17853 82.48533 -0.1171239489
1.17395 0.90365 126.59978 0.0908113096
1.16929 0.9261 82.96752 -0.1361514175
0.69475 0.99315 86.59055 0.1306967432
0.96222 1.13046 138.96046 0.1276557363
1.22307 0.84634 83.17909 -0.1237946312
0.74233 1.00476 140.31568 -0.1205244210
0.83515 0.90754 112.16408 -0.0424768989
1.28647 0.85888 87.05896 -0.1265087654
0.79237 1.03213 70.31094 0.1054006126
1.23162 1.0766 86.24392 -0.2196263323
0.86192 1.11754 102.5952 0.0048562822
1.18098 1.18947 77.33026 -0.4094954870
1.00122 1.36802 103.42047 -0.0202636482
0.96749 0.69116 121.0572 -0.1000305562
1.30929 1.08878 76.08472 -0.4583182888
1.2868 0.87602 93.95349 -0.0649402990
1.08272 0.80787 127.4307 0.0090584320
0.94708 1.33391 119.88107 0.1130522359
0.8867 1.17276 131.04432 0.0997435126
0.96506 1.34911 124.5593 0.1427673501
0.86659 1.17404 106.31539 0.0194755391
1.23669 1.10285 108.69907 0.0112104052
0.86382 0.86515 96.58166 0.0456593479
1.10132 0.83142 104.62631 0.0105900394
1.08579 1.37112 77.70671 -0.4622005026
0.93639 1.3293 89.76076 -0.1459111759
1.2346 0.92307 97.52876 -0.0412912095
0.79597 0.92568 135.83548 -0.1532825626
0.98995 1.3241 86.90478 -0.2081810056
0.79353 1.24426 97.06941 -0.0087432861
0.7119 0.92541 126.58349 -0.1632617503
1.1989 0.95122 133.57773 0.1412994294
1.02827 1.12203 73.55164 -0.2772550843
0.99627 1.16097 133.99648 0.1381867288
0.81382 1.10094 126.98225 0.0238376384
0.88417 1.00653 121.07852 -0.0070779725
0.67525 1.08716 118.42067 0.0017075523
0.97666 0.79286 143.76698 -0.1256994197
0.87077 1.0217 83.58738 0.0145164174
0.76259 0.90203 130.25119 -0.1738792908
0.95391 1.36702 101.76849 -0.0230141181
1.11982 0.76723 100.00134 0.0158307064
0.91858 1.24805 96.97841 -0.0462235004
1.19784 0.92629 125.77368 0.1029266447
1.25534 1.05421 133.62256 0.1815840732
0.86861 1.03147 85.00383 0.0077387964
1.19159 1.16562 102.57528 -0.0477857256
0.95837 1.23188 84.95038 -0.1737720695
1.15094 0.75203 130.37409 0.0438056534
0.81241 0.87229 141.02689 -0.2202613840
1.07601 0.90139 80.34889 -0.0600721334
0.87369 1.0864 123.19748 0.0312623940
1.08434 0.83646 78.59697 -0.0216303767
0.79091 1.1452 67.9252 -0.1050625039
1.06731 0.75748 113.97172 -0.0020124637
1.26796 1.1282 130.27119 0.1644152634
0.93589 1.17913 87.17792 -0.1116375008
1.28912 0.82671 100.79872 0.0040172460
1.27749 1.14952 79.40484 -0.4061426151
0.84676 1.27593 122.35967 0.1123419279
1.23978 0.85522 113.96414 0.0644352123
1.18038 1.01528 74.07709 -0.3199756322
1.08674 1.18854 116.03757 0.0643083119
1.00759 0.83842 135.67927 -0.0429792369
1.28192 1.06644 77.3308 -0.3944902880
0.63524 1.09237 89.3038 0.1704296979
0.77211 0.9604 68.93316 0.2852824800
1.04172 0.69244 142.83789 -0.1099106944
1.02925 0.89513 128.86558 0.0096417291
0.80034 0.97543 72.14105 0.1857131247
1.02847 1.0676 114.28026 0.0365912577
1.03074 0.77301 75.37016 0.1068409378
0.97955 0.9313 136.17266 -0.0040971498
0.90984 0.78208 117.60432 -0.0864571137
1.19199 0.94086 86.0315 -0.1311027441
1.12762 0.92899 112.92906 0.0338095700
0.85349 1.04143 84.60921 0.0098011543
1.04447 1.275 77.38791 -0.3720575206
1.07965 0.70252 106.29923 0.0123925000
1.14573 0.79761 108.75018 0.0252357668
0.98152 1.15066 81.74159 -0.1702189612
1.0169 1.0653 105.27979 0.0002614918
0.94365 0.77773 118.29875 -0.0726386704
0.87376 0.94752 120.26003 -0.0398389432
0.88515 0.88903 134.23439 -0.1095346916
1.04984 1.31501 80.541 -0.3434096476
1.18905 0.74877 138.53301 0.0839747602
1.10612 0.89049 127.57066 0.0537270283
0.67403 1.09475 73.50141 0.1137939125
1.18431 0.99867 116.74357 0.0657774634
0.80999 0.8768 111.94495 -0.0581236264
1.21607 0.75843 103.67257 0.0292916103
1.07209 0.94334 120.19302 0.0389606979
0.6842 1.03417 78.41749 0.1629176643
0.93361 0.90371 85.12684 0.0564172480
0.86252 0.78503 107.73838 -0.0365118195
1.22284 1.10997 93.18808 -0.1405671256
1.02037 1.2427 96.74233 -0.0777983798
1.10031 0.75654 82.67133 0.0220031972
1.31732 0.90885 88.54186 -0.1449079486
1.10488 0.67113 87.22642 0.0743790959
1.36712 0.92886 80.61761 -0.2990089635
0.90204 0.89964 134.71115 -0.0882355302
0.98701 1.13201 130.33133 0.1068685404
0.9083 0.72821 117.75336 -0.1109921637
0.85512 1.22079 127.49709 0.1077929864
0.85791 0.96205 94.65916 0.0300218318
0.85936 0.87095 82.77613 0.1593701969
0.83945 1.04166 99.22384 0.0084975003
0.80471 1.07904 125.01997 0.0059170553
1.13019 0.95034 86.70734 -0.0966179234
0.86496 1.12576 115.12836 0.0338231316
0.87938 0.79203 125.38604 -0.1464378773
1.17677 0.72633 111.00558 0.0382186353
0.86093 0.95732 119.64016 -0.0387345669
1.05098 0.99507 134.02608 0.0801517076
1.05673 0.96675 88.03702 -0.0577380974
1.14827 1.19858 129.22251 0.1518328086
1.38306 0.97457 131.79481 0.1933185482
0.86093 1.07977 131.00779 0.0294278635
0.95895 0.97867 83.82589 -0.0147941926
0.96109 0.82632 101.334 0.0116852680
0.81512 1.12769 119.13212 0.0339356879
1.04406 1.03712 120.87931 0.0563083731
0.82785 0.92487 129.57055 -0.1068870654
1.09677 1.07351 94.1984 -0.0795428356
1.08427 1.2825 98.13316 -0.0896747960
1.15586 1.13424 106.60678 -0.0040171886
0.95298 0.68353 112.82145 -0.0562256050
1.2394 0.98048 132.53987 0.1600756437
1.0163 1.3194 97.73461 -0.0793508366
1.14093 1.2567 81.12423 -0.3534645424
0.7881 0.99192 87.45531 0.0761842069
1.21229 1.14927 117.03653 0.0706855122
1.04019 0.69998 75.8545 0.1535809326
1.18431 0.93943 133.39212 0.1297785344
1.22875 0.81281 98.95869 -0.0025747214
0.66706 1.06887 85.40907 0.1124475861
0.95139 1.38422 105.67814 0.0141964408
1.07094 0.67423 142.20459 -0.0678644403
1.15623 1.11161 74.96579 -0.3699615991
1.09641 0.81768 111.79576 0.0155159585
0.75823 1.08179 132.48116 -0.0138833133
1.10074 1.34433 76.69478 -0.4783719644
0.81894 1.06805 68.03896 0.0086215109
0.87529 0.96699 130.20516 -0.0453813150
1.39681 1.0385 84.6198 -0.3013384842
1.06725 0.63485 104.40288 0.1187822210
0.84212 1.09422 104.28134 0.0088763626
0.80322 0.84133 129.63983 -0.1962183914
0.80766 1.00625 89.67592 0.0477402215
0.82507 1.06946 75.90696 0.0028389035
0.98404 0.65832 91.73346 0.1408972282
0.9281 1.18829 91.35662 -0.0788414189
0.96181 0.88754 125.44349 -0.0348941668
0.76627 0.93229 97.61285 0.0450937927
0.78643 1.20723 138.88103 0.1140584968
0.78877 1.14468 123.32878 0.0430499057
0.92135 0.9774 81.53173 0.0155028101
0.97052 0.99448 107.56511 0.0038889019
1.22756 0.95224 121.36207 0.0965428631
1.12983 0.91309 139.38038 0.1047738065
1.17335 0.72934 131.47449 0.0555696932
1.18629 1.08753 102.29449 -0.0353650222
0.67209 1.04477 75.66513 0.1863877328
0.9035 1.20049 100.1025 -0.0154790437
1.13718 0.91951 103.62278 0.0013009319
1.10543 0.99206 107.17409 0.0098728943
1.12139 0.86382 131.21294 0.0599960963
0.82953 1.02162 87.06769 0.0349765734
1.03414 1.05727 85.6234 -0.1088477918
0.88289 1.22122 109.74073 0.0396869133
0.9181 0.9304 125.40286 -0.0370557106
1.16434 0.75737 71.44688 -0.0842090302
1.16241 0.74312 85.78675 -0.0139914493
1.18713 1.05912 119.89979 0.0866685732
0.94646 0.81577 91.30861 0.0672498004
1.12856 0.86316 104.12177 0.0089079974
0.97431 0.8678 97.87457 0.0152750264
1.03606 0.9702 138.55492 0.0660572909
1.22422 1.03709 134.81815 0.1778891844
0.99878 0.76838 128.74417 -0.0756258865
1.08849 1.02856 71.13678 -0.2686619899
0.71785 1.13513 99.47723 0.0218823496
0.90584 0.84087 121.56235 -0.0820739943
1.12145 0.87886 109.68556 0.0214289350
1.22838 1.16319 74.55552 -0.4864416701
1.10341 1.11577 89.13768 -0.1435921128
1.31596 1.03503 119.59343 0.1009156628
1.23984 0.97297 95.21465 -0.0767920483
0.90586 0.87907 69.91703 0.2143591172
1.07671 0.82807 69.7317 -0.0169095501
1.17165 0.72835 107.85415 0.0324030278
0.94681 1.22504 92.39331 -0.0894118086
0.98261 0.85805 108.98103 -0.0079185688
0.79829 1.052 100.01968 0.0135076419
1.1197 1.25219 76.68186 -0.4245342703
0.90934 0.7775 136.51692 -0.1880369513
1.2706 0.98098 93.23092 -0.1065820293
0.92663 0.7313 102.06532 0.0131950323
1.05788 1.33745 132.98124 0.1911940075
1.03887 1.05264 119.89445 0.0557582206
1.15577 0.85887 101.55449 0.0019745412
1.14825 0.73727 115.09241 0.0310105984
0.81143 1.07705 74.88972 0.0048597660
1.07705 0.74076 134.9305 -0.0298707663
0.95465 1.08045 116.68919 0.0358637812
1.34028 1.03459 93.46677 -0.1410318725
1.0388 0.59979 118.69906 0.2500712475
0.86925 1.25711 80.85555 -0.1855591132
0.61925 1.03564 126.49205 0.0784513010
0.99387 0.72839 72.22006 0.2340070717
0.83399 1.06507 130.61875 0.0063262952
1.06681 0.72844 70.94524 0.1068420512
0.92571 1.28425 97.27675 -0.0508784015
1.13595 1.22136 79.08862 -0.3657956543
1.15014 0.96856 96.76002 -0.0446257144
1.44545 1.0179 75.02534 -0.5319494773
0.86151 0.98679 112.43916 -0.0124858301
0.74044 1.07294 123.74247 -0.0175804427
0.98965 1.02222 70.96617 -0.1333055975
0.8414 0.98336 104.20721 0.0019103172
0.93665 1.03688 67.85746 -0.0978035634
0.92928 1.32591 114.42487 0.0797010393
0.7078 0.99886 90.30658 0.0899191793
1.36701 1.02425 82.78072 -0.3147947300
1.03564 1.29133 106.68884 0.0038889402
0.63103 0.99154 111.20506 0.0720893959
0.83743 1.22875 69.14016 -0.2806479261
0.99028 0.97832 134.68447 0.0344041685
0.88627 1.07116 101.35712 0.0001996478
1.04612 0.85631 119.86326 0.0038491105
1.01057 1.2698 133.97341 0.1828183695
0.8968 1.01126 83.60268 0.0046847190
0.67405 1.06423 144.71054 -0.0831577522
1.01545 0.98136 130.13255 0.0453133639
1.04629 1.07047 107.66172 0.0101197920
0.83677 1.19507 122.72095 0.0773639000
0.95144 1.12657 78.53421 -0.1577939797
0.99382 1.0757 99.08643 -0.0245489263
0.97121 1.31835 135.67395 0.2044351602
